FeatureCode,DateCode,Measurement,Units,Value,DCLG Homelessness Decsion Type Concept Scheme
E07000148,2014 Q4,Homelessness-Decisions,,13,Rejected not in priority need
E07000148,2017 Q1,Homelessness-Decisions,,30,Rejected intentionally homeless
E07000148,2012 Q3,Homelessness-Decisions,,22,Rejected not homeless
E07000148,2015 Q2,Homelessness-Decisions,,21,Accepted Total
E07000148,2012 Q3,Homelessness-Decisions,,53,All
E07000148,2013 Q1,Homelessness-Decisions,,11,Rejected not in priority need
E07000148,2011 Q3,Homelessness-Decisions,,90,All
E07000148,2015 Q2,Homelessness-Decisions,,70,All
E07000148,2018 Q1,Homelessness-Decisions,,63,All
E07000148,2013 Q1,Homelessness-Decisions,,13,Accepted Total
E07000148,2016 Q1,Homelessness-Decisions,,13,Accepted Total
E07000148,2014 Q3,Homelessness-Decisions,,29,Rejected not homeless
E07000148,2011 Q3,Homelessness-Decisions,,45,Accepted Total
E07000148,2015 Q1,Homelessness-Decisions,,23,Rejected intentionally homeless
E07000148,2016 Q4,Homelessness-Decisions,,52,Rejected not homeless
E07000148,2013 Q2,Homelessness-Decisions,,11,Rejected not homeless
E07000148,2016 Q1,Homelessness-Decisions,,62,All
E07000148,2013 Q4,Homelessness-Decisions,,18,Rejected not in priority need
E07000148,2016 Q4,Homelessness-Decisions,,17,Accepted Total
E07000148,2014 Q3,Homelessness-Decisions,,9,Rejected not in priority need
E07000148,2013 Q4,Homelessness-Decisions,,79,All
E07000148,2016 Q4,Homelessness-Decisions,,111,All
E07000148,2016 Q4,Homelessness-Decisions,,11,Rejected not in priority need
E07000148,2016 Q1,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000148,2015 Q1,Homelessness-Decisions,,91,All
E07000148,2015 Q2,Homelessness-Decisions,,18,Rejected intentionally homeless
E07000148,2015 Q1,Homelessness-Decisions,,18,Accepted Total
E07000148,2017 Q4,Homelessness-Decisions,,14,Accepted Total
E07000148,2016 Q4,Homelessness-Decisions,,31,Rejected intentionally homeless
E07000148,2013 Q4,Homelessness-Decisions,,32,Rejected not homeless
E07000148,2011 Q3,Homelessness-Decisions,,8,Rejected not in priority need
E07000144,2011 Q4,Homelessness-Decisions,,5,Rejected not homeless
E07000144,2011 Q4,Homelessness-Decisions,,37,Accepted Total
E07000144,2011 Q3,Homelessness-Decisions,,7,Rejected not homeless
E07000144,2011 Q2,Homelessness-Decisions,,55,Accepted Total
E07000144,2013 Q4,Homelessness-Decisions,,32,Accepted Total
E07000144,2012 Q1,Homelessness-Decisions,,28,Accepted Total
E07000144,2015 Q4,Homelessness-Decisions,,33,All
E07000144,2015 Q1,Homelessness-Decisions,,29,Accepted Total
E07000144,2013 Q1,Homelessness-Decisions,,35,All
E07000144,2015 Q4,Homelessness-Decisions,,31,Accepted Total
E07000144,2016 Q3,Homelessness-Decisions,,33,All
E07000144,2012 Q2,Homelessness-Decisions,,32,Accepted Total
E07000144,2015 Q3,Homelessness-Decisions,,37,All
E07000144,2013 Q2,Homelessness-Decisions,,42,Accepted Total
E07000144,2013 Q1,Homelessness-Decisions,,31,Accepted Total
E07000144,2011 Q2,Homelessness-Decisions,,7,Rejected not homeless
E07000144,2016 Q2,Homelessness-Decisions,,36,All
E07000144,2011 Q2,Homelessness-Decisions,,65,All
E07000144,2012 Q2,Homelessness-Decisions,,34,All
E07000144,2011 Q3,Homelessness-Decisions,,42,All
E07000144,2013 Q3,Homelessness-Decisions,,30,All
E07000144,2014 Q4,Homelessness-Decisions,,17,Accepted Total
E07000144,2015 Q2,Homelessness-Decisions,,19,Accepted Total
E07000144,2017 Q3,Homelessness-Decisions,,32,All
E07000144,2017 Q2,Homelessness-Decisions,,27,Accepted Total
E07000144,2016 Q2,Homelessness-Decisions,,32,Accepted Total
E07000144,2016 Q3,Homelessness-Decisions,,31,Accepted Total
E07000144,2016 Q1,Homelessness-Decisions,,30,All
E07000144,2012 Q3,Homelessness-Decisions,,34,All
E07000144,2013 Q4,Homelessness-Decisions,,33,All
E07000144,2014 Q3,Homelessness-Decisions,,27,Accepted Total
E07000144,2012 Q4,Homelessness-Decisions,,40,Accepted Total
E07000144,2017 Q1,Homelessness-Decisions,,24,Accepted Total
E07000144,2016 Q4,Homelessness-Decisions,,15,Accepted Total
E07000144,2014 Q2,Homelessness-Decisions,,28,Accepted Total
E07000144,2017 Q4,Homelessness-Decisions,,27,All
E07000144,2017 Q2,Homelessness-Decisions,,32,All
E07000144,2012 Q3,Homelessness-Decisions,,28,Accepted Total
E07000144,2014 Q4,Homelessness-Decisions,,22,All
E07000144,2016 Q1,Homelessness-Decisions,,26,Accepted Total
E07000144,2017 Q4,Homelessness-Decisions,,24,Accepted Total
E07000144,2014 Q3,Homelessness-Decisions,,32,All
E07000144,2015 Q1,Homelessness-Decisions,,34,All
E07000144,2014 Q1,Homelessness-Decisions,,22,All
E07000144,2014 Q2,Homelessness-Decisions,,33,All
E07000144,2012 Q1,Homelessness-Decisions,,35,All
E07000144,2013 Q2,Homelessness-Decisions,,46,All
E07000144,2016 Q4,Homelessness-Decisions,,17,All
E07000144,2018 Q1,Homelessness-Decisions,,32,Accepted Total
E07000144,2017 Q1,Homelessness-Decisions,,27,All
E07000144,2014 Q1,Homelessness-Decisions,,19,Accepted Total
E07000144,2017 Q3,Homelessness-Decisions,,29,Accepted Total
E07000144,2015 Q2,Homelessness-Decisions,,19,All
E07000144,2012 Q4,Homelessness-Decisions,,47,All
E07000144,2015 Q3,Homelessness-Decisions,,35,Accepted Total
E07000144,2011 Q4,Homelessness-Decisions,,42,All
E07000144,2018 Q1,Homelessness-Decisions,,35,All
E07000144,2011 Q3,Homelessness-Decisions,,34,Accepted Total
E07000144,2013 Q3,Homelessness-Decisions,,29,Accepted Total
E07000147,2013 Q1,Homelessness-Decisions,,10,Rejected not in priority need
E07000147,2014 Q4,Homelessness-Decisions,,30,All
E07000147,2011 Q2,Homelessness-Decisions,,12,Rejected not homeless
E07000147,2011 Q3,Homelessness-Decisions,,26,Accepted Total
E07000147,2011 Q3,Homelessness-Decisions,,11,Rejected not in priority need
E07000147,2016 Q2,Homelessness-Decisions,,44,All
E07000147,2016 Q3,Homelessness-Decisions,,28,All
E07000147,2014 Q1,Homelessness-Decisions,,24,Accepted Total
E07000147,2012 Q2,Homelessness-Decisions,,32,Accepted Total
E07000147,2016 Q2,Homelessness-Decisions,,9,Rejected not in priority need
E07000147,2011 Q4,Homelessness-Decisions,,25,Accepted Total
E07000147,2015 Q3,Homelessness-Decisions,,11,Rejected not in priority need
E07000147,2012 Q3,Homelessness-Decisions,,34,Accepted Total
E07000147,2016 Q2,Homelessness-Decisions,,27,Accepted Total
E07000147,2017 Q4,Homelessness-Decisions,,36,Accepted Total
E07000147,2012 Q1,Homelessness-Decisions,,23,Rejected not in priority need
E07000147,2012 Q2,Homelessness-Decisions,,63,All
E07000147,2012 Q1,Homelessness-Decisions,,20,Accepted Total
E07000147,2015 Q4,Homelessness-Decisions,,42,All
E07000147,2013 Q1,Homelessness-Decisions,,28,Accepted Total
E07000147,2015 Q3,Homelessness-Decisions,,17,Accepted Total
E07000147,2017 Q3,Homelessness-Decisions,,44,All
E07000147,2015 Q1,Homelessness-Decisions,,20,Accepted Total
E07000147,2013 Q3,Homelessness-Decisions,,19,Rejected not in priority need
E07000147,2017 Q3,Homelessness-Decisions,,32,Accepted Total
E07000147,2014 Q1,Homelessness-Decisions,,6,Rejected not homeless
E07000147,2012 Q3,Homelessness-Decisions,,69,All
E07000147,2013 Q4,Homelessness-Decisions,,19,Accepted Total
E07000147,2014 Q2,Homelessness-Decisions,,26,Accepted Total
E07000147,2017 Q2,Homelessness-Decisions,,14,Rejected not in priority need
E07000147,2011 Q2,Homelessness-Decisions,,23,Accepted Total
E07000147,2013 Q1,Homelessness-Decisions,,43,All
E07000147,2013 Q4,Homelessness-Decisions,,18,Rejected not in priority need
E07000147,2014 Q3,Homelessness-Decisions,,35,All
E07000147,2018 Q1,Homelessness-Decisions,,15,Rejected not in priority need
E07000147,2014 Q4,Homelessness-Decisions,,19,Accepted Total
E07000147,2013 Q2,Homelessness-Decisions,,43,All
E07000147,2013 Q3,Homelessness-Decisions,,54,All
E07000147,2015 Q2,Homelessness-Decisions,,46,All
E07000147,2017 Q2,Homelessness-Decisions,,24,Accepted Total
E07000147,2017 Q4,Homelessness-Decisions,,48,All
E07000147,2016 Q1,Homelessness-Decisions,,10,Rejected not in priority need
E07000147,2012 Q4,Homelessness-Decisions,,49,All
E07000147,2015 Q1,Homelessness-Decisions,,40,All
E07000147,2014 Q2,Homelessness-Decisions,,16,Rejected not in priority need
E07000147,2012 Q2,Homelessness-Decisions,,20,Rejected not in priority need
E07000147,2014 Q2,Homelessness-Decisions,,48,All
E07000147,2013 Q2,Homelessness-Decisions,,10,Rejected not in priority need
E07000147,2017 Q3,Homelessness-Decisions,,7,Rejected not in priority need
E07000147,2015 Q3,Homelessness-Decisions,,33,All
E07000147,2017 Q1,Homelessness-Decisions,,27,Accepted Total
E07000147,2014 Q3,Homelessness-Decisions,,23,Accepted Total
E07000147,2017 Q4,Homelessness-Decisions,,10,Rejected not in priority need
E07000147,2015 Q2,Homelessness-Decisions,,8,Rejected not in priority need
E07000147,2014 Q4,Homelessness-Decisions,,8,Rejected not in priority need
E07000147,2012 Q4,Homelessness-Decisions,,28,Accepted Total
E07000147,2016 Q4,Homelessness-Decisions,,24,Accepted Total
E07000147,2015 Q4,Homelessness-Decisions,,12,Rejected not in priority need
E07000147,2018 Q1,Homelessness-Decisions,,30,Accepted Total
E07000147,2012 Q4,Homelessness-Decisions,,9,Rejected not homeless
E07000147,2015 Q2,Homelessness-Decisions,,31,Accepted Total
E07000147,2018 Q1,Homelessness-Decisions,,53,All
E07000147,2016 Q3,Homelessness-Decisions,,8,Rejected not in priority need
E07000147,2016 Q4,Homelessness-Decisions,,31,All
E07000147,2011 Q4,Homelessness-Decisions,,15,Rejected not in priority need
E07000147,2011 Q2,Homelessness-Decisions,,44,All
E07000147,2012 Q3,Homelessness-Decisions,,19,Rejected not in priority need
E07000147,2017 Q1,Homelessness-Decisions,,8,Rejected not in priority need
E07000147,2013 Q4,Homelessness-Decisions,,57,All
E07000147,2016 Q1,Homelessness-Decisions,,22,Accepted Total
E07000147,2011 Q4,Homelessness-Decisions,,48,All
E07000147,2016 Q1,Homelessness-Decisions,,41,All
E07000147,2011 Q3,Homelessness-Decisions,,43,All
E07000147,2014 Q1,Homelessness-Decisions,,39,All
E07000147,2012 Q1,Homelessness-Decisions,,59,All
E07000147,2014 Q3,Homelessness-Decisions,,6,Rejected not in priority need
E07000147,2016 Q3,Homelessness-Decisions,,16,Accepted Total
E07000147,2017 Q1,Homelessness-Decisions,,43,All
E07000147,2015 Q4,Homelessness-Decisions,,22,Accepted Total
E07000147,2013 Q3,Homelessness-Decisions,,24,Accepted Total
E07000147,2013 Q2,Homelessness-Decisions,,23,Accepted Total
E07000147,2017 Q2,Homelessness-Decisions,,43,All
E07000147,2015 Q1,Homelessness-Decisions,,12,Rejected not in priority need
E07000145,2014 Q3,Homelessness-Decisions,,39,Rejected not in priority need
E07000145,2016 Q2,Homelessness-Decisions,,108,Rejected not homeless
E07000145,2016 Q4,Homelessness-Decisions,,65,Rejected not in priority need
E07000145,2013 Q4,Homelessness-Decisions,,35,Accepted Total
E07000145,2017 Q4,Homelessness-Decisions,,15,Rejected intentionally homeless
E07000145,2014 Q2,Homelessness-Decisions,,39,Rejected not homeless
E07000145,2012 Q4,Homelessness-Decisions,,12,Accepted Total
E07000145,2015 Q3,Homelessness-Decisions,,149,All
E07000145,2013 Q3,Homelessness-Decisions,,35,Rejected not homeless
E07000145,2013 Q3,Homelessness-Decisions,,29,Accepted Total
E07000145,2015 Q3,Homelessness-Decisions,,77,Rejected not homeless
E07000145,2014 Q3,Homelessness-Decisions,,41,Rejected not homeless
E07000145,2012 Q1,Homelessness-Decisions,,50,All
E07000145,2014 Q2,Homelessness-Decisions,,43,Accepted Total
E07000145,2016 Q4,Homelessness-Decisions,,95,Rejected not homeless
E07000145,2016 Q1,Homelessness-Decisions,,112,Rejected not homeless
E07000145,2016 Q3,Homelessness-Decisions,,187,All
E07000145,2011 Q2,Homelessness-Decisions,,35,All
E07000145,2014 Q1,Homelessness-Decisions,,5,Rejected not in priority need
E07000145,2015 Q4,Homelessness-Decisions,,24,Rejected intentionally homeless
E07000145,2011 Q4,Homelessness-Decisions,,27,All
E07000145,2015 Q2,Homelessness-Decisions,,170,All
E07000145,2016 Q1,Homelessness-Decisions,,16,Rejected intentionally homeless
E07000145,2012 Q1,Homelessness-Decisions,,19,Rejected not homeless
E07000145,2012 Q2,Homelessness-Decisions,,33,All
E07000145,2013 Q2,Homelessness-Decisions,,58,All
E07000145,2016 Q2,Homelessness-Decisions,,65,Rejected not in priority need
E07000145,2016 Q1,Homelessness-Decisions,,19,Accepted Total
E07000145,2016 Q4,Homelessness-Decisions,,200,All
E07000145,2016 Q3,Homelessness-Decisions,,96,Rejected not homeless
E07000145,2011 Q3,Homelessness-Decisions,,36,All
E07000145,2016 Q1,Homelessness-Decisions,,72,Rejected not in priority need
E07000145,2016 Q1,Homelessness-Decisions,,219,All
E07000145,2015 Q4,Homelessness-Decisions,,80,Rejected not in priority need
E07000145,2013 Q3,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000145,2018 Q1,Homelessness-Decisions,,71,Rejected not homeless
E07000145,2014 Q2,Homelessness-Decisions,,11,Rejected not in priority need
E07000145,2018 Q1,Homelessness-Decisions,,29,Accepted Total
E07000145,2017 Q1,Homelessness-Decisions,,200,All
E07000145,2014 Q4,Homelessness-Decisions,,47,Rejected not in priority need
E07000145,2017 Q1,Homelessness-Decisions,,30,Accepted Total
E07000145,2018 Q1,Homelessness-Decisions,,15,Rejected intentionally homeless
E07000145,2015 Q1,Homelessness-Decisions,,83,Rejected not homeless
E07000145,2013 Q4,Homelessness-Decisions,,74,All
E07000145,2015 Q2,Homelessness-Decisions,,31,Accepted Total
E07000145,2012 Q4,Homelessness-Decisions,,48,All
E07000145,2015 Q3,Homelessness-Decisions,,43,Rejected not in priority need
E07000145,2015 Q4,Homelessness-Decisions,,32,Accepted Total
E07000145,2017 Q2,Homelessness-Decisions,,65,Rejected not homeless
E07000145,2015 Q4,Homelessness-Decisions,,221,All
E07000145,2013 Q1,Homelessness-Decisions,,11,Accepted Total
E07000145,2017 Q2,Homelessness-Decisions,,17,Rejected intentionally homeless
E07000145,2013 Q3,Homelessness-Decisions,,6,Rejected not in priority need
E07000145,2017 Q3,Homelessness-Decisions,,13,Accepted Total
E07000145,2012 Q4,Homelessness-Decisions,,29,Rejected not homeless
E07000145,2014 Q1,Homelessness-Decisions,,30,Accepted Total
E07000145,2016 Q3,Homelessness-Decisions,,21,Accepted Total
E07000145,2018 Q1,Homelessness-Decisions,,158,All
E07000145,2017 Q2,Homelessness-Decisions,,40,Accepted Total
E07000145,2016 Q3,Homelessness-Decisions,,55,Rejected not in priority need
E07000145,2017 Q3,Homelessness-Decisions,,15,Rejected intentionally homeless
E07000145,2012 Q3,Homelessness-Decisions,,7,Accepted Total
E07000145,2013 Q3,Homelessness-Decisions,,79,All
E07000145,2014 Q4,Homelessness-Decisions,,67,Rejected not homeless
E07000145,2017 Q3,Homelessness-Decisions,,180,All
E07000145,2015 Q1,Homelessness-Decisions,,179,All
E07000145,2017 Q4,Homelessness-Decisions,,28,Accepted Total
E07000145,2017 Q1,Homelessness-Decisions,,20,Rejected intentionally homeless
E07000145,2013 Q2,Homelessness-Decisions,,19,Accepted Total
E07000145,2012 Q2,Homelessness-Decisions,,18,Rejected not homeless
E07000145,2017 Q4,Homelessness-Decisions,,48,Rejected not in priority need
E07000145,2013 Q2,Homelessness-Decisions,,29,Rejected not homeless
E07000145,2015 Q3,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000145,2015 Q1,Homelessness-Decisions,,51,Rejected not in priority need
E07000145,2014 Q2,Homelessness-Decisions,,104,All
E07000145,2016 Q4,Homelessness-Decisions,,27,Rejected intentionally homeless
E07000145,2014 Q3,Homelessness-Decisions,,122,All
E07000145,2012 Q3,Homelessness-Decisions,,35,All
E07000145,2011 Q2,Homelessness-Decisions,,33,Accepted Total
E07000145,2016 Q2,Homelessness-Decisions,,31,Rejected intentionally homeless
E07000145,2016 Q2,Homelessness-Decisions,,31,Accepted Total
E07000145,2014 Q2,Homelessness-Decisions,,11,Rejected intentionally homeless
E07000145,2017 Q4,Homelessness-Decisions,,177,All
E07000145,2015 Q2,Homelessness-Decisions,,13,Rejected intentionally homeless
E07000145,2017 Q3,Homelessness-Decisions,,83,Rejected not in priority need
E07000145,2014 Q3,Homelessness-Decisions,,34,Accepted Total
E07000145,2012 Q1,Homelessness-Decisions,,25,Accepted Total
E07000145,2014 Q4,Homelessness-Decisions,,41,Accepted Total
E07000145,2015 Q1,Homelessness-Decisions,,8,Rejected intentionally homeless
E07000145,2014 Q3,Homelessness-Decisions,,8,Rejected intentionally homeless
E07000145,2012 Q2,Homelessness-Decisions,,8,Accepted Total
E07000145,2017 Q4,Homelessness-Decisions,,86,Rejected not homeless
E07000145,2017 Q1,Homelessness-Decisions,,93,Rejected not homeless
E07000145,2015 Q1,Homelessness-Decisions,,37,Accepted Total
E07000145,2015 Q2,Homelessness-Decisions,,88,Rejected not homeless
E07000145,2016 Q3,Homelessness-Decisions,,15,Rejected intentionally homeless
E07000145,2015 Q2,Homelessness-Decisions,,38,Rejected not in priority need
E07000145,2011 Q4,Homelessness-Decisions,,25,Accepted Total
E07000145,2013 Q1,Homelessness-Decisions,,39,All
E07000145,2018 Q1,Homelessness-Decisions,,43,Rejected not in priority need
E07000145,2013 Q1,Homelessness-Decisions,,21,Rejected not homeless
E07000145,2014 Q1,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000145,2016 Q2,Homelessness-Decisions,,235,All
E07000145,2017 Q2,Homelessness-Decisions,,164,All
E07000145,2017 Q2,Homelessness-Decisions,,42,Rejected not in priority need
E07000145,2014 Q4,Homelessness-Decisions,,19,Rejected intentionally homeless
E07000145,2011 Q3,Homelessness-Decisions,,35,Accepted Total
E07000145,2013 Q4,Homelessness-Decisions,,31,Rejected not homeless
E07000145,2014 Q1,Homelessness-Decisions,,62,All
E07000145,2014 Q4,Homelessness-Decisions,,174,All
E07000145,2012 Q3,Homelessness-Decisions,,21,Rejected not homeless
E07000145,2015 Q4,Homelessness-Decisions,,85,Rejected not homeless
E07000145,2017 Q1,Homelessness-Decisions,,57,Rejected not in priority need
E07000145,2015 Q3,Homelessness-Decisions,,19,Accepted Total
E07000145,2016 Q4,Homelessness-Decisions,,13,Accepted Total
E07000145,2017 Q3,Homelessness-Decisions,,69,Rejected not homeless
E07000145,2014 Q1,Homelessness-Decisions,,18,Rejected not homeless
E09000013,2012 Q4,Homelessness-Decisions,,70,Accepted Total
E09000013,2013 Q2,Homelessness-Decisions,,16,Rejected not homeless
E09000013,2014 Q3,Homelessness-Decisions,,132,Accepted Total
E09000013,2014 Q1,Homelessness-Decisions,,11,Rejected not homeless
E09000013,2011 Q2,Homelessness-Decisions,,57,All
E09000013,2016 Q3,Homelessness-Decisions,,92,Accepted Total
E09000013,2012 Q3,Homelessness-Decisions,,81,Accepted Total
E09000013,2012 Q2,Homelessness-Decisions,,83,All
E09000013,2017 Q3,Homelessness-Decisions,,60,Accepted Total
E09000013,2015 Q2,Homelessness-Decisions,,12,Rejected not homeless
E09000013,2013 Q4,Homelessness-Decisions,,6,Rejected not homeless
E09000013,2017 Q2,Homelessness-Decisions,,9,Rejected not homeless
E09000013,2015 Q2,Homelessness-Decisions,,121,Accepted Total
E09000013,2017 Q2,Homelessness-Decisions,,67,Accepted Total
E09000013,2017 Q2,Homelessness-Decisions,,93,All
E09000013,2014 Q3,Homelessness-Decisions,,154,All
E09000013,2012 Q4,Homelessness-Decisions,,99,All
E09000013,2016 Q2,Homelessness-Decisions,,140,All
E09000013,2016 Q2,Homelessness-Decisions,,9,Rejected not in priority need
E09000013,2017 Q3,Homelessness-Decisions,,77,All
E09000013,2014 Q1,Homelessness-Decisions,,87,Accepted Total
E09000013,2011 Q4,Homelessness-Decisions,,43,Accepted Total
E09000013,2015 Q4,Homelessness-Decisions,,20,Rejected not in priority need
E09000013,2011 Q4,Homelessness-Decisions,,22,Rejected not in priority need
E09000013,2012 Q4,Homelessness-Decisions,,17,Rejected not homeless
E09000013,2013 Q3,Homelessness-Decisions,,17,Rejected not in priority need
E09000013,2014 Q2,Homelessness-Decisions,,74,Accepted Total
E09000013,2012 Q1,Homelessness-Decisions,,71,Accepted Total
E09000013,2015 Q1,Homelessness-Decisions,,172,All
E09000013,2014 Q2,Homelessness-Decisions,,6,Rejected not homeless
E09000013,2015 Q3,Homelessness-Decisions,,121,All
E09000013,2013 Q4,Homelessness-Decisions,,122,All
E09000013,2014 Q1,Homelessness-Decisions,,130,All
E09000013,2013 Q1,Homelessness-Decisions,,71,Accepted Total
E09000013,2011 Q3,Homelessness-Decisions,,57,Accepted Total
E09000013,2017 Q4,Homelessness-Decisions,,15,Rejected not in priority need
E09000013,2012 Q2,Homelessness-Decisions,,61,Accepted Total
E09000013,2013 Q1,Homelessness-Decisions,,101,All
E09000013,2018 Q1,Homelessness-Decisions,,80,All
E09000013,2018 Q1,Homelessness-Decisions,,7,Rejected not in priority need
E09000013,2016 Q2,Homelessness-Decisions,,17,Rejected intentionally homeless
E09000013,2016 Q1,Homelessness-Decisions,,136,All
E09000013,2015 Q3,Homelessness-Decisions,,80,Accepted Total
E09000013,2015 Q4,Homelessness-Decisions,,10,Rejected not homeless
E09000013,2017 Q4,Homelessness-Decisions,,79,All
E09000013,2014 Q1,Homelessness-Decisions,,8,Rejected intentionally homeless
E09000013,2011 Q2,Homelessness-Decisions,,14,Rejected not in priority need
E09000013,2014 Q1,Homelessness-Decisions,,24,Rejected not in priority need
E09000013,2014 Q2,Homelessness-Decisions,,92,All
E09000013,2012 Q2,Homelessness-Decisions,,11,Rejected not in priority need
E09000013,2012 Q3,Homelessness-Decisions,,17,Rejected not homeless
E09000013,2015 Q4,Homelessness-Decisions,,96,Accepted Total
E09000013,2016 Q4,Homelessness-Decisions,,122,All
E09000013,2016 Q2,Homelessness-Decisions,,106,Accepted Total
E09000013,2017 Q1,Homelessness-Decisions,,92,All
E09000013,2014 Q4,Homelessness-Decisions,,108,Accepted Total
E09000013,2011 Q2,Homelessness-Decisions,,32,Accepted Total
E09000013,2011 Q3,Homelessness-Decisions,,77,All
E09000013,2014 Q4,Homelessness-Decisions,,24,Rejected not homeless
E09000013,2015 Q1,Homelessness-Decisions,,12,Rejected intentionally homeless
E09000013,2013 Q4,Homelessness-Decisions,,16,Rejected not in priority need
E09000013,2015 Q3,Homelessness-Decisions,,15,Rejected not in priority need
E09000013,2013 Q2,Homelessness-Decisions,,122,All
E09000013,2017 Q2,Homelessness-Decisions,,12,Rejected not in priority need
E09000013,2015 Q3,Homelessness-Decisions,,11,Rejected intentionally homeless
E09000013,2013 Q1,Homelessness-Decisions,,17,Rejected not in priority need
E09000013,2016 Q1,Homelessness-Decisions,,8,Rejected not homeless
E09000013,2014 Q3,Homelessness-Decisions,,15,Rejected not in priority need
E09000013,2016 Q2,Homelessness-Decisions,,8,Rejected not homeless
E09000013,2017 Q1,Homelessness-Decisions,,66,Accepted Total
E09000013,2016 Q4,Homelessness-Decisions,,101,Accepted Total
E09000013,2012 Q3,Homelessness-Decisions,,107,All
E09000013,2013 Q4,Homelessness-Decisions,,95,Accepted Total
E09000013,2014 Q4,Homelessness-Decisions,,152,All
E09000013,2014 Q2,Homelessness-Decisions,,7,Rejected not in priority need
E09000013,2011 Q3,Homelessness-Decisions,,10,Rejected not in priority need
E09000013,2018 Q1,Homelessness-Decisions,,65,Accepted Total
E09000013,2012 Q1,Homelessness-Decisions,,92,All
E09000013,2015 Q4,Homelessness-Decisions,,134,All
E09000013,2015 Q4,Homelessness-Decisions,,8,Rejected intentionally homeless
E09000013,2015 Q2,Homelessness-Decisions,,13,Rejected intentionally homeless
E09000013,2015 Q2,Homelessness-Decisions,,16,Rejected not in priority need
E09000013,2016 Q3,Homelessness-Decisions,,116,All
E09000013,2017 Q4,Homelessness-Decisions,,57,Accepted Total
E09000013,2015 Q2,Homelessness-Decisions,,162,All
E09000013,2015 Q1,Homelessness-Decisions,,130,Accepted Total
E09000013,2015 Q1,Homelessness-Decisions,,14,Rejected not in priority need
E09000013,2016 Q1,Homelessness-Decisions,,109,Accepted Total
E09000013,2013 Q3,Homelessness-Decisions,,109,Accepted Total
E09000013,2012 Q1,Homelessness-Decisions,,13,Rejected not in priority need
E09000013,2013 Q3,Homelessness-Decisions,,143,All
E09000013,2015 Q1,Homelessness-Decisions,,16,Rejected not homeless
E09000013,2013 Q4,Homelessness-Decisions,,5,Rejected intentionally homeless
E09000013,2011 Q4,Homelessness-Decisions,,76,All
E09000013,2017 Q1,Homelessness-Decisions,,13,Rejected not in priority need
E09000013,2014 Q2,Homelessness-Decisions,,5,Rejected intentionally homeless
E09000013,2016 Q1,Homelessness-Decisions,,8,Rejected intentionally homeless
E09000013,2015 Q3,Homelessness-Decisions,,15,Rejected not homeless
E09000013,2013 Q2,Homelessness-Decisions,,94,Accepted Total
E09000013,2016 Q1,Homelessness-Decisions,,11,Rejected not in priority need
E09000013,2017 Q2,Homelessness-Decisions,,5,Rejected intentionally homeless
E09000020,2016 Q1,Homelessness-Decisions,,219,All
E09000020,2015 Q4,Homelessness-Decisions,,55,Rejected not in priority need
E09000020,2012 Q4,Homelessness-Decisions,,391,All
E09000020,2013 Q1,Homelessness-Decisions,,372,All
E09000020,2016 Q4,Homelessness-Decisions,,217,All
E09000020,2016 Q3,Homelessness-Decisions,,36,Rejected not homeless
E09000020,2015 Q2,Homelessness-Decisions,,141,Accepted Total
E09000020,2017 Q2,Homelessness-Decisions,,40,Rejected not homeless
E09000020,2015 Q3,Homelessness-Decisions,,35,Rejected intentionally homeless
E09000020,2017 Q3,Homelessness-Decisions,,27,Rejected not in priority need
E09000020,2017 Q2,Homelessness-Decisions,,41,Rejected not in priority need
E09000020,2014 Q3,Homelessness-Decisions,,18,Rejected intentionally homeless
E09000020,2015 Q3,Homelessness-Decisions,,62,Rejected not in priority need
E09000020,2016 Q4,Homelessness-Decisions,,27,Rejected intentionally homeless
E09000020,2016 Q2,Homelessness-Decisions,,29,Rejected intentionally homeless
E09000020,2014 Q4,Homelessness-Decisions,,257,All
E09000020,2015 Q1,Homelessness-Decisions,,92,Rejected not in priority need
E09000020,2016 Q2,Homelessness-Decisions,,30,Rejected not homeless
E09000020,2018 Q1,Homelessness-Decisions,,16,Rejected not in priority need
E09000020,2015 Q2,Homelessness-Decisions,,321,All
E09000020,2015 Q3,Homelessness-Decisions,,63,Rejected not homeless
E09000020,2017 Q3,Homelessness-Decisions,,25,Rejected intentionally homeless
E09000020,2014 Q1,Homelessness-Decisions,,128,Rejected not in priority need
E09000020,2016 Q1,Homelessness-Decisions,,30,Rejected intentionally homeless
E09000020,2013 Q3,Homelessness-Decisions,,140,Accepted Total
E09000020,2013 Q2,Homelessness-Decisions,,136,Accepted Total
E09000020,2012 Q1,Homelessness-Decisions,,166,Accepted Total
E09000020,2014 Q2,Homelessness-Decisions,,102,Accepted Total
E09000020,2013 Q4,Homelessness-Decisions,,88,Rejected not homeless
E09000020,2013 Q1,Homelessness-Decisions,,154,Accepted Total
E09000020,2012 Q3,Homelessness-Decisions,,99,Rejected not homeless
E09000020,2014 Q3,Homelessness-Decisions,,112,Accepted Total
E09000020,2015 Q3,Homelessness-Decisions,,148,Accepted Total
E09000020,2014 Q3,Homelessness-Decisions,,103,Rejected not in priority need
