time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Source of referral,2812,206,630,10,617,20,303,735,95,170,15,11
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Source of referral,5251,130,1169,36,846,38,786,1616,141,138,22,329
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Source of referral,3907,209,784,16,595,16,685,1305,54,236,7,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Source of referral,1675,146,209,c,351,43,214,499,57,93,c,50
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Source of referral,3510,109,812,25,501,c,546,1139,132,199,31,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Source of referral,3871,163,902,30,692,94,540,1077,123,207,35,8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Source of referral,3270,209,618,c,486,180,512,1005,101,79,51,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Source of referral,5346,357,1311,32,937,124,685,1445,182,257,16,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Source of referral,2372,191,535,c,380,24,311,607,75,155,74,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Source of referral,7090,307,1315,c,1161,28,916,2341,403,551,66,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Source of referral,3491,253,867,8,547,29,536,1010,92,129,10,10
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Source of referral,4618,352,1144,c,560,56,452,1223,593,183,52,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Source of referral,3184,132,712,70,583,67,415,902,84,176,c,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Source of referral,2441,147,712,24,404,24,250,719,41,60,11,49
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Source of referral,3277,270,829,c,427,80,480,882,68,163,54,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Source of referral,5496,393,1035,131,948,89,530,1697,274,302,97,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Source of referral,2539,197,517,26,375,40,458,683,50,170,11,12
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Source of referral,1044,66,184,6,133,10,243,320,39,38,c,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Source of referral,2291,174,545,9,397,32,251,682,77,65,27,32
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Source of referral,4185,335,1114,11,555,11,515,1165,132,319,28,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Source of referral,1075,66,160,11,180,c,314,273,29,33,6,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Source of referral,2502,68,680,33,433,32,426,690,44,55,41,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Source of referral,3238,247,641,21,484,14,510,980,61,195,69,16
2017,Reporting year,National,E92000001,England,,,,,,Source of referral,646120,53120,114530,17030,93330,9970,88150,177470,22230,40770,14510,15010
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Source of referral,31520,2180,3780,1920,5240,460,5330,8340,1130,1720,680,750
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Source of referral,90930,6930,13740,3760,13280,1630,12710,25500,3060,6930,2240,1150
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Source of referral,67170,6160,10900,2850,9270,710,9440,17870,2350,4660,2070,880
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Source of referral,64850,6060,12330,540,10500,1140,8970,14960,2350,3370,1690,2950
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Source of referral,83220,5730,14460,3510,11360,1300,9990,22400,3630,5080,2710,3050
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Source of referral,49190,4740,8790,1340,7020,1230,7000,13470,1600,2440,1070,500
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Source of referral,100620,6540,20450,1100,15890,1260,13900,29670,3370,6850,820,770
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Source of referral,107120,10180,21160,920,13780,1550,12980,32740,3630,7070,1950,1160
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Source of referral,51500,4590,8900,1100,7000,710,7830,12520,1110,2650,1290,3790
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Source of referral,40680,2350,7130,680,7140,530,5810,12430,1160,2710,240,500
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Source of referral,59940,4190,13320,420,8750,730,8090,17240,2210,4130,580,270
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Source of referral,2257,65,256,164,165,33,334,502,41,62,42,593
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Source of referral,5126,218,293,552,727,40,1062,1623,228,264,119,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Source of referral,1979,161,321,0,371,21,281,650,36,76,62,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Source of referral,1269,105,65,89,133,c,482,276,48,39,27,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Source of referral,2497,110,425,74,457,c,325,697,180,173,29,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Source of referral,2889,211,495,56,529,82,393,756,77,173,68,49
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Source of referral,1720,151,307,c,323,33,238,501,54,84,24,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Source of referral,3286,362,593,7,656,24,560,707,88,181,108,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Source of referral,1432,103,194,c,241,17,424,286,68,75,22,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Source of referral,1845,214,273,83,312,17,301,480,66,99,0,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Source of referral,2782,222,560,22,421,76,629,528,75,193,56,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Source of referral,4442,260,0,875,903,84,297,1336,169,297,122,99
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Source of referral,2604,225,440,c,282,27,322,901,78,201,121,c
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Source of referral,3502,355,412,72,452,c,676,1122,92,184,89,c
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Source of referral,4390,446,0,957,677,64,238,996,392,507,113,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Source of referral,2268,173,301,23,362,59,366,653,100,134,82,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Source of referral,3432,291,701,45,473,63,475,846,135,301,102,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Source of referral,2777,262,651,22,400,25,381,626,89,276,45,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Source of referral,4120,246,454,0,300,40,296,1610,122,281,132,639
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Source of referral,1062,42,159,24,118,11,280,317,23,61,27,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Source of referral,2471,157,121,168,397,c,433,882,110,90,79,c
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Source of referral,11338,1183,1237,363,1672,140,1972,3582,216,850,123,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Source of referral,6905,351,129,1333,1081,102,699,1906,206,843,222,33
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Source of referral,12205,725,3260,0,1922,267,1336,2875,313,1183,254,70
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Source of referral,3447,242,660,17,494,57,737,802,58,228,63,89
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Source of referral,2404,140,468,13,380,26,406,678,98,124,71,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Source of referral,4866,281,621,402,817,84,678,1495,158,200,84,46
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Source of referral,2758,214,432,27,367,c,445,815,100,207,125,c
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Source of referral,2054,232,345,8,296,38,408,511,64,107,45,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Source of referral,3226,212,578,139,607,90,501,712,116,120,29,122
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Source of referral,3517,264,649,28,555,47,378,851,137,501,107,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Source of referral,2172,116,466,c,377,30,372,611,65,86,44,c
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Source of referral,1722,120,275,7,189,18,262,582,60,127,68,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Source of referral,4443,382,762,87,572,291,518,1285,206,113,114,113
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Source of referral,3243,270,620,11,491,48,534,840,125,208,96,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Source of referral,2140,153,366,15,328,20,291,507,112,265,70,13
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Source of referral,6474,368,1455,112,1074,14,907,1707,201,514,122,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Source of referral,2401,196,431,52,258,c,312,910,75,96,55,c
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Source of referral,5275,469,1021,11,522,78,809,1487,226,86,195,371
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Source of referral,3156,434,c,957,394,6,507,485,68,172,132,c
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Source of referral,4725,384,299,441,559,27,293,1342,157,884,123,216
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Source of referral,6640,466,642,655,766,88,970,1981,266,452,181,173
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Source of referral,11455,962,2618,67,1502,178,1404,3341,455,672,243,13
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Source of referral,1948,229,364,55,227,c,240,533,84,124,89,c
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Source of referral,1738,225,232,52,257,6,255,387,71,193,60,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Source of referral,3787,212,513,62,522,84,851,986,143,195,169,50
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Source of referral,5074,503,915,258,679,16,761,1388,140,322,48,44
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Source of referral,7102,875,1427,52,1431,137,882,1239,194,451,414,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Source of referral,4016,493,448,25,556,29,854,1145,129,197,140,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Source of referral,1236,192,172,32,194,7,106,436,30,39,28,0
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Source of referral,4561,402,632,200,693,99,1078,1050,153,148,96,10
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Source of referral,8645,865,1369,50,1318,28,1363,1704,324,426,115,1083
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Source of referral,3563,338,504,100,540,76,522,965,195,249,74,0
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Source of referral,6836,702,1261,68,1096,142,699,1878,181,370,238,201
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Source of referral,6774,598,1194,27,995,105,825,1830,281,681,238,0
