time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,4453,559.8,1315,29.5,1935,43.5,803,18,3821,480.4,1055,27.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,6049,449.3,1479,24.5,418,6.9,1896,31.3,5293,393.1,1197,22.6
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,6238,443.2,1226,19.7,505,8.1,677,10.9,5604,398.2,1049,18.7
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,13273,833.8,2737,20.6,3814,28.7,2847,21.4,12195,766.1,2382,19.5
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,6245,977.9,1958,31.4,1181,18.9,0,0,4921,770.6,1290,26.2
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,8716,535.8,1752,20.1,8,0.1,2069,23.7,8042,494.3,1513,18.8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,241,309.2,46,19.1,c,c,58,24.1,222,284.8,45,20.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,13815,493.4,1906,13.8,707,5.1,4474,32.4,12550,448.2,1664,13.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,6000,821,1051,17.5,52,0.9,2009,33.5,5470,748.5,943,17.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,3452,510.5,630,18.3,325,9.4,594,17.2,3151,465.9,555,17.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Referrals and Re-referrals,2579,714.4,574,22.3,637,24.7,c,c,2182,604.4,456,20.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,3742,486.7,676,18.1,46,1.2,408,10.9,3400,442.2,607,17.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,2089,348,438,21,930,44.5,239,11.4,1792,298.5,362,20.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,2419,533.8,406,16.8,221,9.1,631,26.1,2231,492.3,362,16.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,9628,565.5,984,10.2,317,3.3,2857,29.7,8644,507.7,905,10.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4910,890.9,1036,21.1,0,0,2202,44.8,4360,791.1,879,20.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,2869,736.3,944,32.9,320,11.2,540,18.8,2362,606.2,706,29.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,6541,1024.4,1760,26.9,710,10.9,746,11.4,5482,858.5,1405,25.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,8154,728.1,2014,24.7,2822,34.6,1208,14.8,7088,632.9,1615,22.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,6998,1229.3,1883,26.9,3963,56.6,366,5.2,5470,960.9,1380,25.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,3451,300,480,13.9,42,1.2,1012,29.3,3219,279.8,427,13.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1231,334.7,221,18,26,2.1,c,c,1164,316.5,210,18
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4946,381.7,1060,21.4,287,5.8,1847,37.3,4420,341.1,914,20.7
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,2342,404,478,20.4,409,17.5,589,25.1,2076,358.2,421,20.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,12739,427,3284,25.8,1063,8.3,5106,40.1,10776,361.2,2549,23.7
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,7977,308.7,1484,18.6,168,2.1,678,8.5,7267,281.2,1287,17.7
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,2723,507.5,299,11,102,3.7,509,18.7,2587,482.1,271,10.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Referrals and Re-referrals,9729,585.4,..,..,508,5.2,72,0.7,8352,502.5,1848,22.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Referrals and Re-referrals,2634,575.4,575,21.8,26,1,530,20.1,2310,504.7,479,20.7
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Referrals and Re-referrals,2020,533.1,504,25,213,10.5,808,40,1725,455.3,414,24
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Referrals and Re-referrals,8437,562.4,2165,25.7,6,0.1,2744,32.5,7248,483.2,1799,24.8
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Referrals and Re-referrals,1935,490.5,366,18.9,25,1.3,194,10,1757,445.4,318,18.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Referrals and Re-referrals,1136,414.9,240,21.1,185,16.3,203,17.9,1009,368.5,195,19.3
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Referrals and Re-referrals,4232,835.6,1403,33.2,1500,35.4,968,22.9,3375,666.4,1044,30.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Referrals and Re-referrals,7317,620.7,2534,34.6,3246,44.4,c,c,5678,481.7,1851,32.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Referrals and Re-referrals,7430,707.9,2280,30.7,1187,16,59,0.8,6132,584.3,1753,28.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Referrals and Re-referrals,16212,575.4,4517,27.9,1471,9.1,2312,14.3,13300,472.1,3521,26.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Referrals and Re-referrals,2211,859.7,675,30.5,435,19.7,289,13.1,1905,740.7,537,28.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Referrals and Re-referrals,19164,587.7,5072,26.5,5942,31,3952,20.6,16086,493.3,4012,24.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Referrals and Re-referrals,4259,689,1277,30,516,12.1,1270,29.8,3771,610,1057,28
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Referrals and Re-referrals,3138,488.5,816,26,1091,34.8,483,15.4,2708,421.5,652,24.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Referrals and Re-referrals,5905,421.3,1345,22.8,2269,38.4,721,12.2,5264,375.5,1128,21.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Referrals and Re-referrals,1822,425.8,437,24,215,11.8,163,8.9,1587,370.9,364,22.9
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Referrals and Re-referrals,1732,494.5,314,18.1,30,1.7,148,8.5,1563,446.3,260,16.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Referrals and Re-referrals,2507,643.4,474,18.9,75,3,0,0,2274,583.6,427,18.8
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Referrals and Re-referrals,3471,726.6,1114,32.1,212,6.1,0,0,2906,608.3,887,30.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Referrals and Re-referrals,11776,466.6,3871,32.9,4281,36.4,1022,8.7,9504,376.6,2912,30.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Referrals and Re-referrals,1243,347.6,276,22.2,0,0,220,17.7,1104,308.7,225,20.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Referrals and Re-referrals,6605,394,1625,24.6,437,6.6,764,11.6,5734,342,1332,23.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Referrals and Re-referrals,1043,315.8,206,19.8,80,7.7,257,24.6,936,283.4,182,19.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Referrals and Re-referrals,1416,387.8,381,26.9,433,30.6,450,31.8,1154,316.1,286,24.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Referrals and Re-referrals,1089,318.3,232,21.3,0,0,273,25.1,1005,293.8,216,21.5
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Referrals and Re-referrals,1744,520.9,274,15.7,50,2.9,11,0.6,1559,465.7,231,14.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Referrals and Re-referrals,5954,657.1,1600,26.9,1657,27.8,1617,27.2,5038,556,1303,25.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Referrals and Re-referrals,..,..,..,..,..,..,..,..,..,..,..,..
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Referrals and Re-referrals,8717,615.9,1426,16.4,162,1.9,2526,29,8030,567.4,1256,15.6
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Referrals and Re-referrals,3262,421.8,624,19.1,0,0,742,22.7,2941,380.3,537,18.3
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Referrals and Re-referrals,5227,425.7,1319,25.2,63,1.2,1706,32.6,4535,369.4,1125,24.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles Of Scilly,Referrals and Re-referrals,22,580.5,c,c,7,31.8,c,c,21,554.1,c,c
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Referrals and Re-referrals,2173,514.6,625,28.8,84,3.9,216,9.9,1847,437.4,482,26.1
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Referrals and Re-referrals,4767,929.5,1398,29.3,884,18.5,481,10.1,3890,758.5,1060,27.2
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Referrals and Re-referrals,1206,409.7,210,17.4,0,0,220,18.2,1097,372.7,179,16.3
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Referrals and Re-referrals,7338,674.8,2100,28.6,261,3.6,129,1.8,6167,567.1,1679,27.2
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Referrals and Re-referrals,2115,371.3,432,20.4,404,19.1,581,27.5,1841,323.2,369,20
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Referrals and Re-referrals,2254,469.8,542,24,437,19.4,362,16.1,1934,403.1,442,22.9
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Referrals and Re-referrals,2408,965.9,502,20.8,457,19,384,15.9,2130,854.4,425,20
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Referrals and Re-referrals,4376,422.9,991,22.6,440,10.1,1103,25.2,3896,376.5,831,21.3
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Referrals and Re-referrals,2215,521.5,318,14.4,26,1.2,829,37.4,2083,490.4,287,13.8
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Referrals and Re-referrals,14,189.4,0,0,c,c,0,0,14,189.4,0,0
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Referrals and Re-referrals,2769,469.4,433,15.6,0,0,0,0,2564,434.6,387,15.1
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Referrals and Re-referrals,1782,531.4,269,15.1,115,6.5,114,6.4,1678,500.4,243,14.5
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Referrals and Re-referrals,2102,357.4,239,11.4,82,3.9,549,26.1,2005,341,224,11.2
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Referrals and Re-referrals,2772,721.9,573,20.7,76,2.7,209,7.5,2497,650.3,496,19.9
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Referrals and Re-referrals,2406,876.4,537,22.3,863,35.9,0,0,2071,754.4,421,20.3
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Referrals and Re-referrals,3770,609.2,514,13.6,766,20.3,1052,27.9,3485,563.1,453,13
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Referrals and Re-referrals,2353,358.7,262,11.1,61,2.6,0,0,2243,341.9,239,10.7
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Referrals and Re-referrals,5777,708.7,1076,18.6,251,4.3,490,8.5,5246,643.5,944,18
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Referrals and Re-referrals,3533,577.4,628,17.8,828,23.4,916,25.9,3211,524.8,541,16.8
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Referrals and Re-referrals,2549,420.6,271,10.6,71,2.8,0,0,2431,401.2,259,10.7
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Referrals and Re-referrals,1790,306.3,237,13.2,24,1.3,0,0,1665,285,221,13.3
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Referrals and Re-referrals,1545,394.7,90,5.8,94,6.1,0,0,1512,386.3,89,5.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Referrals and Re-referrals,3126,545,319,10.2,96,3.1,124,4,2982,519.9,296,9.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Referrals and Re-referrals,3521,407.6,752,21.4,323,9.2,415,11.8,3051,353.2,644,21.1
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,3914,712.4,1228,31.4,1271,32.5,622,15.9,3120,567.9,885,28.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,2131,293.7,211,9.9,0,0,0,0,2034,280.3,199,9.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,2138,303.5,289,13.5,12,0.6,456,21.3,2019,286.6,255,12.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,3516,383.5,536,15.2,238,6.8,707,20.1,3280,357.8,487,14.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,3459,435.2,484,14,24,0.7,802,23.2,3237,407.3,449,13.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,2810,347.1,434,15.4,207,7.4,15,0.5,2591,320.1,373,14.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,4097,642.4,624,15.2,391,9.5,1077,26.3,3846,603,584,15.2
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,2305,413.4,269,11.7,89,3.9,455,19.7,2197,394,250,11.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,1343,257.6,154,11.5,42,3.1,265,19.7,1287,246.9,145,11.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,2947,436.4,543,18.4,89,3,939,31.9,2727,403.8,480,17.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,2687,445.3,449,16.7,336,12.5,45,1.7,2432,403.1,395,16.2
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1417,397.3,303,21.4,38,2.7,382,27,1282,359.4,260,20.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,1745,387.6,177,10.1,35,2,303,17.4,1662,369.2,163,9.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,4718,643.7,850,18,58,1.2,855,18.1,4283,584.4,769,18
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,943,220.1,122,12.9,20,2.1,236,25,886,206.8,110,12.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2433,544.3,434,17.8,91,3.7,785,32.3,2231,499.1,389,17.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3535,554.2,657,18.6,576,16.3,71,2,3205,502.5,562,17.5
2013,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,593470,519.5,146770,24.7,85830,14.5,112590,19,511500,447.8,116920,22.9
2013,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,30850,587.5,6930,22.5,1880,6.1,5630,18.2,27040,515.1,5790,21.4
2013,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,93130,618.8,24610,26.4,15270,16.4,19680,21.1,78970,524.7,19580,24.8
2013,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Referrals and Re-referrals,66300,585.2,17070,25.7,9470,14.3,15390,23.2,57060,503.6,13710,24
2013,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,55980,585.1,15220,27.2,10830,19.3,11470,20.5,46920,490.4,11590,24.7
2013,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,64750,520.4,14530,22.4,6210,9.6,15760,24.3,56670,455.4,11830,20.9
2013,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,51980,410.7,12170,23.4,3200,6.2,12380,23.8,45480,359.4,10040,22.1
2013,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,84380,455.3,14970,17.7,7350,8.7,11230,13.3,77330,417.3,12930,16.7
2013,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,96300,513.2,28970,30.1,26820,27.9,12050,12.5,78840,420.2,21430,27.2
2013,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,49820,468.1,12310,24.7,4810,9.6,9000,18.1,43200,405.9,10030,23.2
2013,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,35240,523.4,6080,17.2,3760,10.7,3900,11.1,32550,483.4,5290,16.2
2013,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,49140,416.5,8900,18.1,3590,7.3,7330,14.9,44780,379.6,7640,17.1
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,779,342.1,83,10.7,87,11.2,263,33.8,755,331.5,80,10.6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Referrals and Re-referrals,4379,436.8,803,18.3,756,17.3,0,0,3812,380.2,678,17.8
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,2554,633.7,740,29,123,4.8,777,30.4,2131,528.7,628,29.5
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1278,629.9,272,21.3,12,0.9,107,8.4,1165,574.2,252,21.6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2215,700.1,339,15.3,6,0.3,880,39.7,2052,648.6,296,14.4
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2479,454.7,510,20.6,16,0.6,769,31,2262,414.9,457,20.2
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,1911,473.7,462,24.2,c,c,c,c,1659,411.3,370,22.3
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,5234,857.3,1606,30.7,8,0.2,1073,20.5,4268,699.1,1220,28.6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,2031,738,501,24.7,18,0.9,564,27.8,1801,654.4,416,23.1
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,1745,591.8,318,18.2,9,0.5,384,22,1616,548.1,283,17.5
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,3178,754,676,21.3,806,25.4,804,25.3,2749,652.2,567,20.6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,3062,559.7,619,20.2,37,1.2,c,c,2774,507.1,539,19.4
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,1914,495.1,400,20.9,14,0.7,0,0,1776,459.4,357,20.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,3175,1092.1,887,27.9,286,9,1445,45.5,2639,907.7,697,26.4
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4265,654.6,968,22.7,368,8.6,1733,40.6,3792,582,806,21.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,1823,432,438,24,118,6.5,19,1,1624,384.8,376,23.2
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,2882,384.2,798,27.7,928,32.2,0,0,2417,322.2,612,25.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,3058,463,780,25.5,183,6,762,24.9,2664,403.3,657,24.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,4899,518.1,1156,23.6,503,10.3,1669,34.1,4161,440.1,947,22.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,962,343.2,86,8.9,36,3.7,210,21.8,931,332.1,80,8.6
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,2895,891.7,940,32.5,367,12.7,173,6,2336,719.5,704,30.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,15528,638.4,4279,27.6,3904,25.1,2595,16.7,12930,531.6,3371,26.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,6794,759,1613,23.7,1053,15.5,0,0,5894,658.4,1337,22.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,11421,1030.6,3619,31.7,2798,24.5,4022,35.2,9188,829.1,2649,28.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,1961,345.8,364,18.6,73,3.7,228,11.6,1776,313.2,322,18.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,4219,832.5,1256,29.8,778,18.4,0,0,3504,691.4,1008,28.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,3828,742.2,1106,28.9,841,22,1268,33.1,3224,625.1,881,27.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,3066,569.5,723,23.6,16,0.5,930,30.3,2657,493.5,598,22.5
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2385,654.9,522,21.9,91,3.8,491,20.6,2105,578,427,20.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,2700,445.1,681,25.2,562,20.8,739,27.4,2377,391.8,564,23.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,2339,482.2,589,25.2,92,3.9,798,34.1,2070,426.8,489,23.6
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2559,489.1,745,29.1,882,34.5,579,22.6,2080,397.5,577,27.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1637,371.2,383,23.4,384,23.5,433,26.5,1425,323.1,313,22
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,5032,743.1,1475,29.3,967,19.2,1580,31.4,4020,593.7,1125,28
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,3783,559.1,798,21.1,25,0.7,9,0.2,3376,499,684,20.3
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2242,456.7,619,27.6,325,14.5,651,29,1960,399.2,486,24.8
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Referrals and Re-referrals,4609,335.4,858,18.6,726,15.8,572,12.4,4109,299,704,17.1
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Referrals and Re-referrals,3258,714.8,1384,42.5,844,25.9,721,22.1,2213,485.5,892,40.3
