FeatureCode,DateCode,Measurement,Units,Value,Households
E06000042,2002,Housing Waiting List,,2482,Total Households
E06000042,2013,Housing Waiting List,,0,Total Households
E06000042,2003,Housing Waiting List,,3490,Total Households
E06000042,2009,Housing Waiting List,,0,Total Households
E06000042,2000,Housing Waiting List,,1733,Total Households
E06000042,2011,Housing Waiting List,,0,Total Households
E06000042,2014,Housing Waiting List,,0,Total Households
E06000042,2016,Housing Waiting List,,0,Total Households
E06000042,2015,Housing Waiting List,,0,Total Households
E07000155,2001,Housing Waiting List,,937,Total Households
E07000155,2014,Housing Waiting List,,232,Total Households
E07000155,2005,Housing Waiting List,,1633,Total Households
E07000155,2002,Housing Waiting List,,1298,Total Households
E07000155,2011,Housing Waiting List,,1868,Total Households
E07000155,2000,Housing Waiting List,,923,Total Households
E07000155,2008,Housing Waiting List,,1642,Total Households
E07000155,2012,Housing Waiting List,,1801,Total Households
E07000155,2003,Housing Waiting List,,1508,Total Households
E07000155,2009,Housing Waiting List,,1689,Total Households
E07000155,2015,Housing Waiting List,,251,Total Households
E07000155,2013,Housing Waiting List,,238,Total Households
E07000155,2004,Housing Waiting List,,1275,Total Households
E07000155,2010,Housing Waiting List,,1743,Total Households
E07000155,2006,Housing Waiting List,,1749,Total Households
E07000155,2017,Housing Waiting List,,337,Total Households
E07000155,2007,Housing Waiting List,,1935,Total Households
E07000155,2016,Housing Waiting List,,306,Total Households
E06000055,2007,Housing Waiting List,,0,Total Households
E06000055,2003,Housing Waiting List,,0,Total Households
E06000055,2011,Housing Waiting List,,3093,Total Households
E06000055,2010,Housing Waiting List,,2046,Total Households
E06000055,2000,Housing Waiting List,,0,Total Households
E06000055,2015,Housing Waiting List,,1051,Total Households
E06000055,2006,Housing Waiting List,,0,Total Households
E06000055,2001,Housing Waiting List,,0,Total Households
E06000055,2012,Housing Waiting List,,3461,Total Households
E06000055,2017,Housing Waiting List,,1148,Total Households
E06000055,2014,Housing Waiting List,,945,Total Households
E06000055,2005,Housing Waiting List,,0,Total Households
E06000055,2004,Housing Waiting List,,0,Total Households
E06000055,2016,Housing Waiting List,,1347,Total Households
E06000055,2002,Housing Waiting List,,0,Total Households
E06000055,2009,Housing Waiting List,,0,Total Households
E06000055,2013,Housing Waiting List,,3013,Total Households
E06000055,2008,Housing Waiting List,,0,Total Households
E08000021,2014,Housing Waiting List,,6111,Total Households
E08000021,2015,Housing Waiting List,,5700,Total Households
E08000021,2010,Housing Waiting List,,10723,Total Households
E08000021,2017,Housing Waiting List,,6434,Total Households
E08000021,2000,Housing Waiting List,,4361,Total Households
E08000021,2016,Housing Waiting List,,5913,Total Households
E08000021,2013,Housing Waiting List,,2935,Total Households
E08000021,2003,Housing Waiting List,,6625,Total Households
E08000021,2001,Housing Waiting List,,5353,Total Households
E08000021,2002,Housing Waiting List,,6289,Total Households
E08000021,2008,Housing Waiting List,,8473,Total Households
E08000021,2012,Housing Waiting List,,9334,Total Households
E08000021,2006,Housing Waiting List,,18888,Total Households
E08000021,2005,Housing Waiting List,,13099,Total Households
E08000021,2009,Housing Waiting List,,9489,Total Households
E08000021,2007,Housing Waiting List,,12065,Total Households
E08000021,2004,Housing Waiting List,,10230,Total Households
E08000021,2011,Housing Waiting List,,9588,Total Households
E08000022,2010,Housing Waiting List,,2935,Total Households
E08000022,2008,Housing Waiting List,,5513,Total Households
E08000022,2009,Housing Waiting List,,5783,Total Households
E08000022,2011,Housing Waiting List,,4184,Total Households
E08000022,2005,Housing Waiting List,,4325,Total Households
E08000022,2015,Housing Waiting List,,3378,Total Households
E08000022,2017,Housing Waiting List,,3447,Total Households
E08000022,2014,Housing Waiting List,,3516,Total Households
E08000022,2002,Housing Waiting List,,2860,Total Households
E08000022,2016,Housing Waiting List,,3330,Total Households
E08000022,2013,Housing Waiting List,,3493,Total Households
E08000022,2003,Housing Waiting List,,3350,Total Households
E08000022,2000,Housing Waiting List,,3274,Total Households
E08000022,2006,Housing Waiting List,,5644,Total Households
E08000022,2004,Housing Waiting List,,4028,Total Households
E08000022,2001,Housing Waiting List,,2477,Total Households
E08000022,2012,Housing Waiting List,,4727,Total Households
E08000022,2007,Housing Waiting List,,5996,Total Households
E08000023,2014,Housing Waiting List,,4989,Total Households
E08000023,2010,Housing Waiting List,,14631,Total Households
E08000023,2015,Housing Waiting List,,5518,Total Households
E08000023,2016,Housing Waiting List,,4047,Total Households
E08000023,2011,Housing Waiting List,,15691,Total Households
E08000023,2013,Housing Waiting List,,4679,Total Households
E08000023,2003,Housing Waiting List,,10798,Total Households
E08000023,2001,Housing Waiting List,,8681,Total Households
E08000023,2008,Housing Waiting List,,15856,Total Households
E08000023,2012,Housing Waiting List,,13101,Total Households
E08000023,2009,Housing Waiting List,,9578,Total Households
E08000023,2006,Housing Waiting List,,8377,Total Households
E08000023,2007,Housing Waiting List,,13386,Total Households
E08000023,2002,Housing Waiting List,,10203,Total Households
E08000023,2004,Housing Waiting List,,12325,Total Households
E08000023,2005,Housing Waiting List,,8649,Total Households
E08000023,2017,Housing Waiting List,,1940,Total Households
E08000023,2000,Housing Waiting List,,12245,Total Households
E06000018,2013,Housing Waiting List,,9211,Total Households
E06000018,2003,Housing Waiting List,,10552,Total Households
E06000018,2015,Housing Waiting List,,3834,Total Households
E06000018,2005,Housing Waiting List,,11329,Total Households
E06000018,2011,Housing Waiting List,,9616,Total Households
E06000018,2016,Housing Waiting List,,4624,Total Households
E06000018,2002,Housing Waiting List,,13267,Total Households
E06000018,2010,Housing Waiting List,,9734,Total Households
E06000018,2007,Housing Waiting List,,14159,Total Households
E06000018,2017,Housing Waiting List,,5188,Total Households
E06000018,2009,Housing Waiting List,,9398,Total Households
E06000018,2006,Housing Waiting List,,13201,Total Households
E06000018,2001,Housing Waiting List,,12502,Total Households
E06000018,2008,Housing Waiting List,,15668,Total Households
E06000018,2014,Housing Waiting List,,3329,Total Households
E06000018,2012,Housing Waiting List,,12067,Total Households
E06000018,2004,Housing Waiting List,,12756,Total Households
E06000018,2000,Housing Waiting List,,12250,Total Households
E07000174,2001,Housing Waiting List,,2432,Total Households
E07000174,2008,Housing Waiting List,,7836,Total Households
E07000174,2003,Housing Waiting List,,1552,Total Households
E07000174,2016,Housing Waiting List,,5670,Total Households
E07000174,2010,Housing Waiting List,,8142,Total Households
E07000174,2000,Housing Waiting List,,1224,Total Households
E07000174,2012,Housing Waiting List,,4402,Total Households
E07000174,2002,Housing Waiting List,,5567,Total Households
E07000174,2005,Housing Waiting List,,9784,Total Households
E07000174,2013,Housing Waiting List,,6302,Total Households
E07000174,2014,Housing Waiting List,,7544,Total Households
E07000174,2009,Housing Waiting List,,6871,Total Households
E07000174,2004,Housing Waiting List,,9862,Total Households
E07000174,2015,Housing Waiting List,,6840,Total Households
E07000174,2017,Housing Waiting List,,5324,Total Households
E07000174,2011,Housing Waiting List,,9581,Total Households
E07000174,2007,Housing Waiting List,,7575,Total Households
E07000174,2006,Housing Waiting List,,5626,Total Households
E07000141,2013,Housing Waiting List,,2869,Total Households
E07000141,2012,Housing Waiting List,,3696,Total Households
E07000141,2010,Housing Waiting List,,2994,Total Households
E07000141,2002,Housing Waiting List,,4493,Total Households
E07000141,2001,Housing Waiting List,,4249,Total Households
E07000141,2003,Housing Waiting List,,4611,Total Households
E07000141,2006,Housing Waiting List,,2661,Total Households
E07000141,2007,Housing Waiting List,,5156,Total Households
E07000141,2004,Housing Waiting List,,5469,Total Households
E07000141,2011,Housing Waiting List,,3440,Total Households
E07000141,2009,Housing Waiting List,,4260,Total Households
E07000141,2014,Housing Waiting List,,2726,Total Households
E07000141,2000,Housing Waiting List,,4552,Total Households
E07000141,2015,Housing Waiting List,,2914,Total Households
E07000141,2008,Housing Waiting List,,4500,Total Households
E07000141,2005,Housing Waiting List,,6509,Total Households
E07000141,2017,Housing Waiting List,,3203,Total Households
E07000141,2016,Housing Waiting List,,2999,Total Households
E07000173,2014,Housing Waiting List,,956,Total Households
E07000173,2004,Housing Waiting List,,3910,Total Households
E07000173,2008,Housing Waiting List,,4074,Total Households
E07000173,2009,Housing Waiting List,,1800,Total Households
E07000173,2002,Housing Waiting List,,1282,Total Households
E07000173,2006,Housing Waiting List,,5218,Total Households
E07000173,2011,Housing Waiting List,,1084,Total Households
E07000173,2016,Housing Waiting List,,1044,Total Households
E07000173,2013,Housing Waiting List,,2216,Total Households
E07000173,2015,Housing Waiting List,,1016,Total Households
E07000173,2003,Housing Waiting List,,2403,Total Households
E07000173,2000,Housing Waiting List,,1583,Total Households
E07000173,2001,Housing Waiting List,,1802,Total Households
E07000173,2005,Housing Waiting List,,4849,Total Households
E07000173,2007,Housing Waiting List,,3251,Total Households
E07000173,2010,Housing Waiting List,,1497,Total Households
E07000173,2017,Housing Waiting List,,863,Total Households
E07000173,2012,Housing Waiting List,,2220,Total Households
E07000154,2006,Housing Waiting List,,5355,Total Households
E07000154,2005,Housing Waiting List,,6681,Total Households
E07000154,2008,Housing Waiting List,,5849,Total Households
E07000154,2012,Housing Waiting List,,7601,Total Households
E07000154,2014,Housing Waiting List,,2093,Total Households
E07000154,2015,Housing Waiting List,,2929,Total Households
E07000154,2011,Housing Waiting List,,7618,Total Households
E07000154,2002,Housing Waiting List,,4356,Total Households
E07000154,2001,Housing Waiting List,,5067,Total Households
E07000154,2010,Housing Waiting List,,7610,Total Households
E07000154,2000,Housing Waiting List,,4493,Total Households
E07000154,2013,Housing Waiting List,,3034,Total Households
E07000154,2004,Housing Waiting List,,5899,Total Households
E07000154,2009,Housing Waiting List,,3705,Total Households
E07000154,2007,Housing Waiting List,,4833,Total Households
E07000154,2003,Housing Waiting List,,5042,Total Households
E07000154,2017,Housing Waiting List,,2968,Total Households
E07000154,2016,Housing Waiting List,,4100,Total Households
E07000156,2014,Housing Waiting List,,601,Total Households
E07000156,2012,Housing Waiting List,,2857,Total Households
E07000156,2001,Housing Waiting List,,1547,Total Households
E07000156,2002,Housing Waiting List,,820,Total Households
E07000156,2004,Housing Waiting List,,1258,Total Households
E07000156,2000,Housing Waiting List,,1864,Total Households
E07000156,2016,Housing Waiting List,,700,Total Households
E07000156,2011,Housing Waiting List,,1539,Total Households
E07000156,2003,Housing Waiting List,,1450,Total Households
E07000156,2015,Housing Waiting List,,599,Total Households
E07000156,2005,Housing Waiting List,,1810,Total Households
E07000156,2007,Housing Waiting List,,1558,Total Households
E07000156,2006,Housing Waiting List,,1928,Total Households
E07000156,2010,Housing Waiting List,,1691,Total Households
E07000156,2008,Housing Waiting List,,1243,Total Households
E07000156,2017,Housing Waiting List,,539,Total Households
E07000156,2009,Housing Waiting List,,1621,Total Households
E07000156,2013,Housing Waiting List,,1728,Total Households
E07000148,2002,Housing Waiting List,,4945,Total Households
E07000148,2004,Housing Waiting List,,5273,Total Households
E07000148,2013,Housing Waiting List,,4139,Total Households
E07000148,2008,Housing Waiting List,,6999,Total Households
E07000148,2017,Housing Waiting List,,4053,Total Households
E07000148,2014,Housing Waiting List,,4221,Total Households
E07000148,2000,Housing Waiting List,,3097,Total Households
E07000148,2006,Housing Waiting List,,5601,Total Households
E07000148,2009,Housing Waiting List,,8038,Total Households
E07000148,2005,Housing Waiting List,,5582,Total Households
E07000148,2011,Housing Waiting List,,6919,Total Households
E07000148,2010,Housing Waiting List,,9169,Total Households
E07000148,2016,Housing Waiting List,,4234,Total Households
E07000148,2001,Housing Waiting List,,3606,Total Households
E07000148,2015,Housing Waiting List,,4017,Total Households
E07000148,2007,Housing Waiting List,,5256,Total Households
E07000148,2012,Housing Waiting List,,6410,Total Households
E07000148,2003,Housing Waiting List,,5153,Total Households
E07000144,2001,Housing Waiting List,,876,Total Households
E07000144,2013,Housing Waiting List,,3221,Total Households
E07000144,2011,Housing Waiting List,,3273,Total Households
E07000144,2000,Housing Waiting List,,1975,Total Households
E07000144,2005,Housing Waiting List,,2606,Total Households
E07000144,2006,Housing Waiting List,,3185,Total Households
E07000144,2004,Housing Waiting List,,2554,Total Households
E07000144,2007,Housing Waiting List,,3883,Total Households
E07000144,2003,Housing Waiting List,,2185,Total Households
E07000144,2012,Housing Waiting List,,2860,Total Households
E07000144,2015,Housing Waiting List,,2941,Total Households
E07000144,2002,Housing Waiting List,,2036,Total Households
E07000144,2008,Housing Waiting List,,2801,Total Households
E07000144,2010,Housing Waiting List,,3503,Total Households
E07000144,2017,Housing Waiting List,,2854,Total Households
E07000144,2016,Housing Waiting List,,3168,Total Households
E07000144,2014,Housing Waiting List,,3028,Total Households
E07000144,2009,Housing Waiting List,,3404,Total Households
E07000147,2000,Housing Waiting List,,1001,Total Households
E07000147,2008,Housing Waiting List,,3697,Total Households
E07000147,2011,Housing Waiting List,,3300,Total Households
E07000147,2007,Housing Waiting List,,3275,Total Households
E07000147,2009,Housing Waiting List,,2670,Total Households
E07000147,2012,Housing Waiting List,,3803,Total Households
E07000147,2004,Housing Waiting List,,2483,Total Households
E07000147,2002,Housing Waiting List,,1623,Total Households
E07000147,2010,Housing Waiting List,,2194,Total Households
E07000147,2005,Housing Waiting List,,2454,Total Households
E07000147,2014,Housing Waiting List,,2195,Total Households
E07000147,2003,Housing Waiting List,,1941,Total Households
E07000147,2006,Housing Waiting List,,2595,Total Households
E07000147,2016,Housing Waiting List,,2238,Total Households
E07000147,2017,Housing Waiting List,,2479,Total Households
E07000147,2015,Housing Waiting List,,2131,Total Households
E07000147,2001,Housing Waiting List,,1476,Total Households
E07000147,2013,Housing Waiting List,,4791,Total Households
E07000145,2012,Housing Waiting List,,655,Total Households
E07000145,2017,Housing Waiting List,,242,Total Households
E07000145,2003,Housing Waiting List,,2462,Total Households
E07000145,2005,Housing Waiting List,,5035,Total Households
E07000145,2015,Housing Waiting List,,309,Total Households
E07000145,2001,Housing Waiting List,,2957,Total Households
E07000145,2011,Housing Waiting List,,5490,Total Households
E07000145,2010,Housing Waiting List,,6293,Total Households
E07000145,2004,Housing Waiting List,,2898,Total Households
E07000145,2008,Housing Waiting List,,5328,Total Households
E07000145,2006,Housing Waiting List,,5468,Total Households
E07000145,2009,Housing Waiting List,,6089,Total Households
E07000145,2007,Housing Waiting List,,5915,Total Households
E07000145,2013,Housing Waiting List,,464,Total Households
E07000145,2002,Housing Waiting List,,3247,Total Households
E07000145,2016,Housing Waiting List,,219,Total Households
E07000145,2014,Housing Waiting List,,382,Total Households
E07000145,2000,Housing Waiting List,,2379,Total Households
E09000013,2008,Housing Waiting List,,7214,Total Households
E09000013,2009,Housing Waiting List,,8492,Total Households
E09000013,2012,Housing Waiting List,,8171,Total Households
E09000013,2006,Housing Waiting List,,7795,Total Households
E09000013,2015,Housing Waiting List,,518,Total Households
E09000013,2000,Housing Waiting List,,4726,Total Households
E09000013,2010,Housing Waiting List,,9361,Total Households
E09000013,2004,Housing Waiting List,,7874,Total Households
E09000013,2014,Housing Waiting List,,433,Total Households
E09000013,2005,Housing Waiting List,,8384,Total Households
E09000013,2017,Housing Waiting List,,1577,Total Households
E09000013,2001,Housing Waiting List,,6865,Total Households
E09000013,2007,Housing Waiting List,,8104,Total Households
E09000013,2002,Housing Waiting List,,6044,Total Households
E09000013,2016,Housing Waiting List,,1402,Total Households
E09000013,2011,Housing Waiting List,,7754,Total Households
E09000013,2013,Housing Waiting List,,768,Total Households
E09000013,2003,Housing Waiting List,,6665,Total Households
E09000020,2002,Housing Waiting List,,8294,Total Households
E09000020,2001,Housing Waiting List,,6150,Total Households
E09000020,2012,Housing Waiting List,,7551,Total Households
E09000020,2008,Housing Waiting List,,6284,Total Households
E09000020,2017,Housing Waiting List,,2718,Total Households
E09000020,2010,Housing Waiting List,,6116,Total Households
E09000020,2014,Housing Waiting List,,2677,Total Households
E09000020,2003,Housing Waiting List,,7872,Total Households
E09000020,2006,Housing Waiting List,,10798,Total Households
E09000020,2016,Housing Waiting List,,2753,Total Households
E09000020,2005,Housing Waiting List,,9436,Total Households
E09000020,2000,Housing Waiting List,,8206,Total Households
E09000020,2007,Housing Waiting List,,10342,Total Households
E09000020,2004,Housing Waiting List,,8326,Total Households
E09000020,2013,Housing Waiting List,,8867,Total Households
E09000020,2015,Housing Waiting List,,2599,Total Households
E09000020,2011,Housing Waiting List,,6734,Total Households
E09000020,2009,Housing Waiting List,,6687,Total Households
E07000178,2002,Housing Waiting List,,3217,Total Households
E07000178,2000,Housing Waiting List,,3121,Total Households
E07000178,2014,Housing Waiting List,,2735,Total Households
E07000178,2015,Housing Waiting List,,2240,Total Households
E07000178,2013,Housing Waiting List,,4017,Total Households
E07000178,2006,Housing Waiting List,,3816,Total Households
E07000178,2003,Housing Waiting List,,3572,Total Households
E07000178,2008,Housing Waiting List,,3313,Total Households
E07000178,2004,Housing Waiting List,,3991,Total Households
E07000178,2001,Housing Waiting List,,3378,Total Households
E07000178,2010,Housing Waiting List,,4239,Total Households
E07000178,2012,Housing Waiting List,,5067,Total Households
E07000178,2011,Housing Waiting List,,4602,Total Households
E07000178,2017,Housing Waiting List,,2116,Total Households
E07000178,2005,Housing Waiting List,,3525,Total Households
E07000178,2007,Housing Waiting List,,3965,Total Households
E07000178,2009,Housing Waiting List,,3792,Total Households
E07000178,2016,Housing Waiting List,,2414,Total Households
E06000037,2004,Housing Waiting List,,1820,Total Households
E06000037,2002,Housing Waiting List,,1008,Total Households
E06000037,2008,Housing Waiting List,,4259,Total Households
E06000037,2014,Housing Waiting List,,2287,Total Households
E06000037,2011,Housing Waiting List,,4852,Total Households
E06000037,2010,Housing Waiting List,,4729,Total Households
E06000037,2015,Housing Waiting List,,2844,Total Households
E06000037,2012,Housing Waiting List,,4076,Total Households
E06000037,2009,Housing Waiting List,,5463,Total Households
E06000037,2000,Housing Waiting List,,781,Total Households
E06000037,2001,Housing Waiting List,,1014,Total Households
E06000037,2007,Housing Waiting List,,2893,Total Households
E06000037,2016,Housing Waiting List,,2065,Total Households
E06000037,2017,Housing Waiting List,,2065,Total Households
E06000037,2006,Housing Waiting List,,2785,Total Households
E06000037,2013,Housing Waiting List,,3913,Total Households
E06000037,2005,Housing Waiting List,,2242,Total Households
E06000037,2003,Housing Waiting List,,1640,Total Households
E07000140,2016,Housing Waiting List,,303,Total Households
E07000140,2013,Housing Waiting List,,2292,Total Households
E07000140,2015,Housing Waiting List,,401,Total Households
E07000140,2005,Housing Waiting List,,2360,Total Households
E07000140,2003,Housing Waiting List,,1657,Total Households
E07000140,2002,Housing Waiting List,,1696,Total Households
E07000140,2008,Housing Waiting List,,1918,Total Households
E07000140,2010,Housing Waiting List,,2129,Total Households
E07000140,2012,Housing Waiting List,,2393,Total Households
E07000140,2009,Housing Waiting List,,2082,Total Households
E07000140,2017,Housing Waiting List,,320,Total Households
E07000140,2014,Housing Waiting List,,1675,Total Households
E07000140,2007,Housing Waiting List,,1432,Total Households
E07000140,2001,Housing Waiting List,,1650,Total Households
E07000140,2000,Housing Waiting List,,1598,Total Households
E07000140,2004,Housing Waiting List,,1918,Total Households
E07000140,2006,Housing Waiting List,,1862,Total Households
E07000140,2011,Housing Waiting List,,2308,Total Households
E06000026,2015,Housing Waiting List,,11818,Total Households
E06000026,2000,Housing Waiting List,,6222,Total Households
E06000026,2012,Housing Waiting List,,9182,Total Households
E06000026,2005,Housing Waiting List,,6046,Total Households
E06000026,2017,Housing Waiting List,,7873,Total Households
E06000026,2009,Housing Waiting List,,5862,Total Households
E06000026,2004,Housing Waiting List,,9069,Total Households
E06000026,2016,Housing Waiting List,,12037,Total Households
E06000026,2006,Housing Waiting List,,7423,Total Households
E06000026,2011,Housing Waiting List,,12065,Total Households
E06000026,2010,Housing Waiting List,,9153,Total Households
E06000026,2014,Housing Waiting List,,10449,Total Households
E06000026,2002,Housing Waiting List,,7528,Total Households
E06000026,2007,Housing Waiting List,,6557,Total Households
E06000026,2008,Housing Waiting List,,6344,Total Households
E06000026,2001,Housing Waiting List,,2553,Total Households
E06000026,2013,Housing Waiting List,,10263,Total Households
E06000026,2003,Housing Waiting List,,8235,Total Households
E07000044,2006,Housing Waiting List,,1511,Total Households
E07000044,2007,Housing Waiting List,,1646,Total Households
E07000044,2003,Housing Waiting List,,1558,Total Households
E07000044,2012,Housing Waiting List,,2288,Total Households
E07000044,2001,Housing Waiting List,,795,Total Households
E07000044,2010,Housing Waiting List,,1001,Total Households
E07000044,2017,Housing Waiting List,,1893,Total Households
E07000044,2005,Housing Waiting List,,1910,Total Households
E07000044,2004,Housing Waiting List,,1797,Total Households
E07000044,2008,Housing Waiting List,,1575,Total Households
E07000044,2016,Housing Waiting List,,1684,Total Households
E07000044,2015,Housing Waiting List,,2251,Total Households
E07000044,2011,Housing Waiting List,,1959,Total Households
E07000044,2000,Housing Waiting List,,892,Total Households
E07000044,2002,Housing Waiting List,,1029,Total Households
E07000044,2009,Housing Waiting List,,1701,Total Households
E07000044,2013,Housing Waiting List,,1909,Total Households
E07000044,2014,Housing Waiting List,,1943,Total Households
E06000044,2007,Housing Waiting List,,6751,Total Households
E06000044,2002,Housing Waiting List,,4810,Total Households
E06000044,2014,Housing Waiting List,,849,Total Households
E06000044,2009,Housing Waiting List,,3320,Total Households
E06000044,2005,Housing Waiting List,,7965,Total Households
E06000044,2006,Housing Waiting List,,6661,Total Households
E06000044,2004,Housing Waiting List,,8960,Total Households
E06000044,2015,Housing Waiting List,,960,Total Households
E06000044,2003,Housing Waiting List,,5525,Total Households
E06000044,2016,Housing Waiting List,,878,Total Households
E06000044,2011,Housing Waiting List,,2597,Total Households
E06000044,2000,Housing Waiting List,,4389,Total Households
E06000044,2008,Housing Waiting List,,4562,Total Households
E06000044,2010,Housing Waiting List,,2684,Total Households
E06000044,2012,Housing Waiting List,,1841,Total Households
E06000044,2001,Housing Waiting List,,4838,Total Households
E06000044,2017,Housing Waiting List,,848,Total Households
E06000044,2013,Housing Waiting List,,1763,Total Households
E07000090,2008,Housing Waiting List,,4232,Total Households
E07000090,2001,Housing Waiting List,,3735,Total Households
E07000090,2000,Housing Waiting List,,3264,Total Households
E07000090,2010,Housing Waiting List,,3021,Total Households
E07000090,2005,Housing Waiting List,,2256,Total Households
E07000090,2003,Housing Waiting List,,2349,Total Households
E07000090,2007,Housing Waiting List,,4198,Total Households
E07000090,2016,Housing Waiting List,,2037,Total Households
E07000090,2004,Housing Waiting List,,2480,Total Households
E07000090,2017,Housing Waiting List,,1753,Total Households
E07000090,2006,Housing Waiting List,,2202,Total Households
E07000090,2014,Housing Waiting List,,2548,Total Households
E07000090,2013,Housing Waiting List,,2924,Total Households
E07000090,2009,Housing Waiting List,,2185,Total Households
E07000090,2012,Housing Waiting List,,4415,Total Households
E07000090,2002,Housing Waiting List,,3138,Total Households
E07000090,2015,Housing Waiting List,,2803,Total Households
E07000090,2011,Housing Waiting List,,4629,Total Households
E07000088,2016,Housing Waiting List,,791,Total Households
E07000088,2006,Housing Waiting List,,2013,Total Households
E07000088,2012,Housing Waiting List,,3054,Total Households
E07000088,2010,Housing Waiting List,,3110,Total Households
E07000088,2009,Housing Waiting List,,2881,Total Households
E07000088,2017,Housing Waiting List,,924,Total Households
E07000088,2007,Housing Waiting List,,2597,Total Households
E07000088,2005,Housing Waiting List,,1833,Total Households
E07000088,2004,Housing Waiting List,,1668,Total Households
E07000088,2000,Housing Waiting List,,1130,Total Households
E07000088,2002,Housing Waiting List,,1375,Total Households
E07000088,2001,Housing Waiting List,,1204,Total Households
E07000088,2008,Housing Waiting List,,3076,Total Households
E07000088,2015,Housing Waiting List,,909,Total Households
E07000088,2014,Housing Waiting List,,2921,Total Households
E07000088,2003,Housing Waiting List,,1412,Total Households
E07000088,2011,Housing Waiting List,,3018,Total Households
E07000088,2013,Housing Waiting List,,2921,Total Households
E07000087,2008,Housing Waiting List,,1717,Total Households
E07000087,2002,Housing Waiting List,,1146,Total Households
E07000087,2004,Housing Waiting List,,2353,Total Households
E07000087,2017,Housing Waiting List,,1040,Total Households
E07000087,2006,Housing Waiting List,,1448,Total Households
E07000087,2016,Housing Waiting List,,1134,Total Households
E07000087,2010,Housing Waiting List,,1943,Total Households
E07000087,2011,Housing Waiting List,,1898,Total Households
E07000087,2009,Housing Waiting List,,1548,Total Households
E07000087,2003,Housing Waiting List,,1625,Total Households
E07000087,2001,Housing Waiting List,,1152,Total Households
E07000087,2007,Housing Waiting List,,1158,Total Households
E07000087,2013,Housing Waiting List,,2450,Total Households
E07000087,2012,Housing Waiting List,,2113,Total Households
E07000087,2015,Housing Waiting List,,1251,Total Households
E07000087,2014,Housing Waiting List,,1225,Total Households
E07000087,2005,Housing Waiting List,,735,Total Households
E07000087,2000,Housing Waiting List,,1184,Total Households
E06000046,2012,Housing Waiting List,,6328,Total Households
E06000046,2003,Housing Waiting List,,2403,Total Households
E06000046,2016,Housing Waiting List,,1652,Total Households
E06000046,2008,Housing Waiting List,,4388,Total Households
E06000046,2011,Housing Waiting List,,4684,Total Households
E06000046,2004,Housing Waiting List,,2865,Total Households
E06000046,2005,Housing Waiting List,,3967,Total Households
E06000046,2007,Housing Waiting List,,4955,Total Households
E06000046,2014,Housing Waiting List,,8677,Total Households
E06000046,2001,Housing Waiting List,,1451,Total Households
E06000046,2013,Housing Waiting List,,7424,Total Households
E06000046,2009,Housing Waiting List,,5230,Total Households
E06000046,2002,Housing Waiting List,,1609,Total Households
E06000046,2006,Housing Waiting List,,3508,Total Households
E06000046,2015,Housing Waiting List,,8908,Total Households
E06000046,2000,Housing Waiting List,,1475,Total Households
E06000046,2010,Housing Waiting List,,5186,Total Households
E06000046,2017,Housing Waiting List,,2014,Total Households
E07000123,2011,Housing Waiting List,,2715,Total Households
E07000123,2010,Housing Waiting List,,2458,Total Households
E07000123,2000,Housing Waiting List,,1479,Total Households
E07000123,2001,Housing Waiting List,,1299,Total Households
E07000123,2015,Housing Waiting List,,2964,Total Households
E07000123,2009,Housing Waiting List,,4749,Total Households
E07000123,2013,Housing Waiting List,,3394,Total Households
E07000123,2002,Housing Waiting List,,1495,Total Households
E07000123,2012,Housing Waiting List,,3257,Total Households
E07000123,2006,Housing Waiting List,,3187,Total Households
E07000123,2008,Housing Waiting List,,2518,Total Households
E07000123,2014,Housing Waiting List,,2361,Total Households
E07000123,2004,Housing Waiting List,,1848,Total Households
E07000123,2007,Housing Waiting List,,3281,Total Households
E07000123,2017,Housing Waiting List,,2776,Total Households
E07000123,2003,Housing Waiting List,,1502,Total Households
E07000123,2005,Housing Waiting List,,2819,Total Households
E07000123,2016,Housing Waiting List,,2834,Total Households
E06000038,2010,Housing Waiting List,,5993,Total Households
E06000038,2014,Housing Waiting List,,9671,Total Households
E06000038,2001,Housing Waiting List,,4348,Total Households
E06000038,2017,Housing Waiting List,,4538,Total Households
E06000038,2005,Housing Waiting List,,4330,Total Households
E06000038,2013,Housing Waiting List,,9754,Total Households
E06000038,2011,Housing Waiting List,,7852,Total Households
E06000038,2009,Housing Waiting List,,4834,Total Households
E06000038,2016,Housing Waiting List,,5088,Total Households
E06000038,2007,Housing Waiting List,,5242,Total Households
E06000038,2008,Housing Waiting List,,4504,Total Households
E06000038,2003,Housing Waiting List,,3231,Total Households
E06000038,2002,Housing Waiting List,,3160,Total Households
E06000038,2004,Housing Waiting List,,3428,Total Households
E06000038,2012,Housing Waiting List,,9285,Total Households
E06000038,2006,Housing Waiting List,,5162,Total Households
E06000038,2015,Housing Waiting List,,10273,Total Households
E06000038,2000,Housing Waiting List,,3827,Total Households
E06000041,2001,Housing Waiting List,,1851,Total Households
E06000041,2014,Housing Waiting List,,2417,Total Households
E06000041,2017,Housing Waiting List,,1702,Total Households
E06000041,2009,Housing Waiting List,,2590,Total Households
E06000041,2016,Housing Waiting List,,1527,Total Households
E06000041,2008,Housing Waiting List,,3036,Total Households
E06000041,2005,Housing Waiting List,,2116,Total Households
E06000041,2003,Housing Waiting List,,2372,Total Households
