time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,ReportGroup,Description,AllocatedDSGFunding,Plannedspend,Net
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Portsmouth,851,E06000044,DSG Funding Allocation,Central School Services,0.825483,0.818528,0.006955
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Portsmouth,851,E06000044,DSG Funding Allocation,Early Years,14.175471,13.937778,0.237693
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Portsmouth,851,E06000044,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),16.058323,17.080427,-1.022104
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Portsmouth,851,E06000044,DSG Funding Allocation,Schools (after academy recoupment),39.13067,38.634703,0.495967
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Portsmouth,851,E06000044,DSG Funding Allocation,Total DSG,70.189947,70.471436,-0.281489
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Southampton,852,E06000045,DSG Funding Allocation,Central School Services,2.04627403,1.02282529,1.02344874
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Southampton,852,E06000045,DSG Funding Allocation,Early Years,16.55172511,16.98999723,-0.43827212
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Southampton,852,E06000045,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),21.50543016,29.11406379,-7.60863363
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Southampton,852,E06000045,DSG Funding Allocation,Schools (after academy recoupment),86.41590553,86.69992107,-0.28401554
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Southampton,852,E06000045,DSG Funding Allocation,Total DSG,126.51933483,133.82680738,-7.30747255
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Isle of Wight,921,E06000046,DSG Funding Allocation,Central School Services,0.619,0.591701,0.027299
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Isle of Wight,921,E06000046,DSG Funding Allocation,Early Years,6.782,6.281769,0.500231
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Isle of Wight,921,E06000046,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),14.093323,16.155736,-2.062413
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Isle of Wight,921,E06000046,DSG Funding Allocation,Schools (after academy recoupment),53.034945,52.539582,0.495363
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Isle of Wight,921,E06000046,DSG Funding Allocation,Total DSG,74.529268,75.568788,-1.03952
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Buckinghamshire,825,E10000002,DSG Funding Allocation,Central School Services,7.425362,5.48239581,1.94296619
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Buckinghamshire,825,E10000002,DSG Funding Allocation,Early Years,31.559328,30.59424414,0.96508386
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Buckinghamshire,825,E10000002,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),75.05622,81.71176775,-6.65554775
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Buckinghamshire,825,E10000002,DSG Funding Allocation,Schools (after academy recoupment),165.391499,165.4889152,-0.0974162
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Buckinghamshire,825,E10000002,DSG Funding Allocation,Total DSG,279.432409,283.2773229,-3.8449139
201920,Financial year,Local authority,England,E92000001,South East,E12000008,East Sussex,845,E10000011,DSG Funding Allocation,Central School Services,8.166532,8.149328,0.017204
201920,Financial year,Local authority,England,E92000001,South East,E12000008,East Sussex,845,E10000011,DSG Funding Allocation,Early Years,25.709456,24.557288,1.152168
201920,Financial year,Local authority,England,E92000001,South East,E12000008,East Sussex,845,E10000011,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),40.731348,39.131084,1.600264
201920,Financial year,Local authority,England,E92000001,South East,E12000008,East Sussex,845,E10000011,DSG Funding Allocation,Schools (after academy recoupment),150.722903,150.519603,0.2033
201920,Financial year,Local authority,England,E92000001,South East,E12000008,East Sussex,845,E10000011,DSG Funding Allocation,Total DSG,225.330239,222.357303,2.972936
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Hampshire,850,E10000014,DSG Funding Allocation,Central School Services,8.275,7.835765,0.439235
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Hampshire,850,E10000014,DSG Funding Allocation,Early Years,80.558,79.624663,0.933337
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Hampshire,850,E10000014,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),107.205667,126.130675,-18.925008
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Hampshire,850,E10000014,DSG Funding Allocation,Schools (after academy recoupment),570.389,563.781974,6.607026
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Hampshire,850,E10000014,DSG Funding Allocation,Total DSG,766.427667,777.373077,-10.94541
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,DSG Funding Allocation,Central School Services,13.69241675,13.69241675,0
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,DSG Funding Allocation,Early Years,85.49683198,84.83483198,0.662
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),192.24028437,222.27433907,-30.0340547
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,DSG Funding Allocation,Schools (after academy recoupment),393.23631402,378.868917,14.36739702
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Kent,886,E10000016,DSG Funding Allocation,Total DSG,684.66584712,699.6705048,-15.00465768
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,DSG Funding Allocation,Central School Services,4.117452,4.026483,0.090969
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,DSG Funding Allocation,Early Years,37.9618,37.223304,0.738496
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),51.487178,64.571722,-13.084544
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,DSG Funding Allocation,Schools (after academy recoupment),115.633387,114.019323,1.614064
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Oxfordshire,931,E10000025,DSG Funding Allocation,Total DSG,209.199817,219.840832,-10.641015
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,DSG Funding Allocation,Central School Services,6.234682,6.321107,-0.086425
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,DSG Funding Allocation,Early Years,74.670898,71.975659,2.695239
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),130.978935,164.905266,-33.926331
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,DSG Funding Allocation,Schools (after academy recoupment),265.389737,260.609563,4.780174
201920,Financial year,Local authority,England,E92000001,South East,E12000008,Surrey,936,E10000030,DSG Funding Allocation,Total DSG,477.274252,503.811595,-26.537343
201920,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,DSG Funding Allocation,Central School Services,8.624367,8.298367,0.326
201920,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,DSG Funding Allocation,Early Years,49.707295,48.937295,0.77
201920,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),77.536326,82.729326,-5.193
201920,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,DSG Funding Allocation,Schools (after academy recoupment),291.882812,292.512812,-0.63
201920,Financial year,Local authority,England,E92000001,South East,E12000008,West Sussex,938,E10000032,DSG Funding Allocation,Total DSG,427.7508,432.4778,-4.727
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,DSG Funding Allocation,Central School Services,1.1401541,0.74872523,0.39142887
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,DSG Funding Allocation,Early Years,10.1502702,10.17852656,-0.02825636
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),18.08479007,20.83839852,-2.75360845
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,DSG Funding Allocation,Schools (after academy recoupment),17.68402391,16.98030697,0.70371694
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bath and North East Somerset,800,E06000022,DSG Funding Allocation,Total DSG,47.05923828,48.74595728,-1.686719
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,DSG Funding Allocation,Central School Services,2.89473328,2.32909,0.56564328
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,DSG Funding Allocation,Early Years,36.87639211,37.90682216,-1.03043005
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),44.37050217,50.87639343,-6.50589126
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,DSG Funding Allocation,Schools (after academy recoupment),81.9183657,79.69559169,2.22277401
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Bristol City of,801,E06000023,DSG Funding Allocation,Total DSG,166.05999326,170.80789728,-4.74790402
201920,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,DSG Funding Allocation,Central School Services,2.115,1.93151993,0.18348007
201920,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,DSG Funding Allocation,Early Years,11.296,11.29623565,-0.00023565
201920,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),20.493,24.03141071,-3.53841071
201920,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,DSG Funding Allocation,Schools (after academy recoupment),13.658,11.7744909,1.8835091
201920,Financial year,Local authority,England,E92000001,South West,E12000009,North Somerset,802,E06000024,DSG Funding Allocation,Total DSG,47.562,49.03365719,-1.47165719
201920,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,DSG Funding Allocation,Central School Services,4.175,4.129031,0.045969
201920,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,DSG Funding Allocation,Early Years,16.37,16.354565,0.015435
201920,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),27.095,30.341929,-3.246929
201920,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,DSG Funding Allocation,Schools (after academy recoupment),85.482,82.296475,3.185525
201920,Financial year,Local authority,England,E92000001,South West,E12000009,South Gloucestershire,803,E06000025,DSG Funding Allocation,Total DSG,133.122,133.122,-8.67361737988404E-17
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,DSG Funding Allocation,Central School Services,3.70936,2.4659117,1.2434483
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,DSG Funding Allocation,Early Years,17.036652,16.87704282,0.15960918
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),24.089103,26.65295052,-2.56384752
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,DSG Funding Allocation,Schools (after academy recoupment),24.986554,24.88924019,0.09731381
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Plymouth,879,E06000026,DSG Funding Allocation,Total DSG,69.821669,70.88514523,-1.06347623
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,DSG Funding Allocation,Central School Services,1.31,1.31,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,DSG Funding Allocation,Early Years,7.28,7.002513,0.277487
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),12.582,13.981943,-1.399943
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,DSG Funding Allocation,Schools (after academy recoupment),18.28,18.28,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Torbay,880,E06000027,DSG Funding Allocation,Total DSG,39.452,40.574456,-1.122456
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,DSG Funding Allocation,Central School Services,0.985637,0.985637,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,DSG Funding Allocation,Early Years,15.05494,15.17365466,-0.11871466
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),24.868564,26.57981817,-1.71125417
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,DSG Funding Allocation,Schools (after academy recoupment),35.3988,35.55633174,-0.15753174
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Swindon,866,E06000030,DSG Funding Allocation,Total DSG,76.307941,78.29544157,-1.98750057
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Cornwall,908,E06000052,DSG Funding Allocation,Central School Services,4.222734,6.50326,-2.280526
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Cornwall,908,E06000052,DSG Funding Allocation,Early Years,28.611045,27.559583,1.051462
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Cornwall,908,E06000052,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),31.590873,37.32967,-5.738797
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Cornwall,908,E06000052,DSG Funding Allocation,Schools (after academy recoupment),65.066392,65.02556356,0.04082844
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Cornwall,908,E06000052,DSG Funding Allocation,Total DSG,129.491044,136.41807656,-6.92703256
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Isles of Scilly,420,E06000053,DSG Funding Allocation,Central School Services,0.0114508,0.0114508,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Isles of Scilly,420,E06000053,DSG Funding Allocation,Early Years,0.03124783,0.03124783,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Isles of Scilly,420,E06000053,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),0.22962106,0.22962106,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Isles of Scilly,420,E06000053,DSG Funding Allocation,Schools (after academy recoupment),0.1032118,0.1032118,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Isles of Scilly,420,E06000053,DSG Funding Allocation,Total DSG,0.37553149,0.37553149,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,DSG Funding Allocation,Central School Services,2.57034327,2.89680552,-0.32646225
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,DSG Funding Allocation,Early Years,26.40985355,27.6869462,-1.27709265
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),39.66101877,47.1288281,-7.46780933
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,DSG Funding Allocation,Schools (after academy recoupment),109.92617085,109.92617085,0
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,DSG Funding Allocation,Total DSG,178.56738644,187.63875067,-9.07136423
201920,Financial year,Local authority,England,E92000001,South West,E12000009,"Bournemouth Christchurch and ",839,E06000058,DSG Funding Allocation,Central School Services,2.062205,1.88743417,0.17477083
201920,Financial year,Local authority,England,E92000001,South West,E12000009,"Bournemouth Christchurch and ",839,E06000058,DSG Funding Allocation,Early Years,20.764067,20.25721515,0.50685185
201920,Financial year,Local authority,England,E92000001,South West,E12000009,"Bournemouth Christchurch and ",839,E06000058,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),33.990103,40.68553354,-6.69543054
201920,Financial year,Local authority,England,E92000001,South West,E12000009,"Bournemouth Christchurch and ",839,E06000058,DSG Funding Allocation,Schools (after academy recoupment),30.643625,28.45724996,2.18637504
201920,Financial year,Local authority,England,E92000001,South West,E12000009,"Bournemouth Christchurch and ",839,E06000058,DSG Funding Allocation,Total DSG,87.46,91.28743282,-3.82743282
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset,838,E06000059,DSG Funding Allocation,Central School Services,1.900585,1.73951903,0.16106597
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset,838,E06000059,DSG Funding Allocation,Early Years,15.980686,16.88646643,-0.90578043
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset,838,E06000059,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),32.797289,36.952537,-4.155248
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset,838,E06000059,DSG Funding Allocation,Schools (after academy recoupment),92.23261,94.59217433,-2.35956433
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset,838,E06000059,DSG Funding Allocation,Total DSG,142.91117,150.17069679,-7.25952679
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,DSG Funding Allocation,Central School Services,3.638,3.854817,-0.216817
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,DSG Funding Allocation,Early Years,37.962,36.514837,1.447163
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),64.064333,82.380275,-18.315942
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,DSG Funding Allocation,Schools (after academy recoupment),163.194,162.664779,0.529221
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,DSG Funding Allocation,Total DSG,268.858333,285.414708,-16.556375
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,DSG Funding Allocation,Central School Services,2.558857,2.569067,-0.01021
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,DSG Funding Allocation,Early Years,33.558591,31.982793,1.575798
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),53.779635,59.620968,-5.841333
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,DSG Funding Allocation,Schools (after academy recoupment),165.496314,165.370397,0.125917
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,DSG Funding Allocation,Total DSG,255.393397,259.543225,-4.149828
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,DSG Funding Allocation,Central School Services,8.2952,7.357577,0.937623
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,DSG Funding Allocation,Early Years,28.3439,28.127193,0.216707
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),47.4389,47.747721,-0.308821
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,DSG Funding Allocation,Schools (after academy recoupment),118.381,119.162228,-0.781228
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,DSG Funding Allocation,Total DSG,202.459,202.394719,0.0642809999999999
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,DSG Funding Allocation,Central School Services,0.21967,0.09104569,0.12862431
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,DSG Funding Allocation,Early Years,0.55,0.52077437,0.02922563
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),0.5,0.457191,0.042809
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,DSG Funding Allocation,Schools (after academy recoupment),1.962379,1.962379,0
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,DSG Funding Allocation,Total DSG,3.232049,3.03139006,0.20065894
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,DSG Funding Allocation,Central School Services,1.429568,0.383,1.046568
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,DSG Funding Allocation,Early Years,17.744384,17.23370457,0.51067943
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),34.217996,35.29205747,-1.07406147
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,DSG Funding Allocation,Schools (after academy recoupment),108.135652,108.135652,0
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,DSG Funding Allocation,Total DSG,161.5276,161.04441404,0.48318596
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,DSG Funding Allocation,Central School Services,2.060963,2.076361,-0.015398
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,DSG Funding Allocation,Early Years,29.343067,29.142321,0.200746
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),42.696869,48.840263,-6.143394
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,DSG Funding Allocation,Schools (after academy recoupment),135.92941,139.534394,-3.604984
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,DSG Funding Allocation,Total DSG,210.030309,219.593339,-9.56303
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,DSG Funding Allocation,Central School Services,4.41454848,4.06532897,0.34921951
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,DSG Funding Allocation,Early Years,15.81681455,15.5232791,0.29353545
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),19.54619878,26.72964369,-7.18344491
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,DSG Funding Allocation,Schools (after academy recoupment),39.23741909,38.178922,1.05849709
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,DSG Funding Allocation,Total DSG,79.0149809,84.49717376,-5.48219286
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,DSG Funding Allocation,Central School Services,3.026035,3.026035,0
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,DSG Funding Allocation,Early Years,20.0894,20.19691895,-0.10751895
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),33.774194,40.73275264,-6.95855864
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,DSG Funding Allocation,Schools (after academy recoupment),129.930364,128.21140261,1.71896139
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,DSG Funding Allocation,Total DSG,186.819993,192.1671092,-5.3471162
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,DSG Funding Allocation,Central School Services,1.80481542,1.76026842,0.044547
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,DSG Funding Allocation,Early Years,19.87914345,20.22077505,-0.3416316
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),27.00321759,27.85931759,-0.8561
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,DSG Funding Allocation,Schools (after academy recoupment),100.08499637,100.09998537,-0.014989
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,DSG Funding Allocation,Total DSG,148.77217283,149.94034643,-1.1681736
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,DSG Funding Allocation,Central School Services,0.97587536,0.991,-0.01512464
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,DSG Funding Allocation,Early Years,12.02815616,11.101,0.92715616
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),15.34887493,17.006,-1.65712507
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,DSG Funding Allocation,Schools (after academy recoupment),42.60960549,42.504,0.10560549
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,DSG Funding Allocation,Total DSG,70.96251194,71.602,-0.63948806
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,DSG Funding Allocation,Central School Services,1.042,2.1295,-1.0875
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,DSG Funding Allocation,Early Years,29.781,27.81896442,1.96203558
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),39.614,39.85760927,-0.24360927
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,DSG Funding Allocation,Schools (after academy recoupment),141.648,141.25171434,0.39628566
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,DSG Funding Allocation,Total DSG,212.085,211.05778803,1.02721197
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,DSG Funding Allocation,Central School Services,5.42,5.42,0
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,DSG Funding Allocation,Early Years,24.526,23.34565856,1.18034144
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),50.89833333,51.52801383,-0.6296805
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,DSG Funding Allocation,Schools (after academy recoupment),178.1759,178.1759,0
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,DSG Funding Allocation,Total DSG,259.02023333,258.46957239,0.55066094
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,DSG Funding Allocation,Central School Services,1.95573945,1.86004361,0.09569584
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,DSG Funding Allocation,Early Years,28.66993773,28.45683932,0.21309841
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),43.62446038,54.97245781,-11.34799743
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,DSG Funding Allocation,Schools (after academy recoupment),162.63653812,160.33809887,2.29843925
