"Absolute Low Income","Unknown","2014/15",..,
"Absolute Low Income","Unknown","2015/16",..,
"Absolute Low Income","Unknown","2016/17",..,
"Absolute Low Income","Unknown","2017/18",..,
"Absolute Low Income","Unknown","2018/19",..,
"Absolute Low Income","Unknown","2019/20",..,
"Absolute Low Income","Unknown","2020/21 (p)",..,
"Absolute Low Income","Total","2014/15",2385264,
"Absolute Low Income","Total","2015/16",2336615,
"Absolute Low Income","Total","2016/17",2273001,
"Absolute Low Income","Total","2017/18",2319051,
"Absolute Low Income","Total","2018/19",2347057,
"Absolute Low Income","Total","2019/20",2436413,
"Absolute Low Income","Total","2020/21 (p)",2370081,


"INFO","Statistical disclosure control has been applied to this table to avoid the release of confidential data.  Totals may not sum due to the disclosure control applied."


Symbol,Description
"I",""".."" denotes a nil or negligible number of children."
"II","Absolute low-income is defined as a family whose equivalised income is below 60 per cent of the 2010/11 median income adjusted for inflation. Gross income measure is Before Housing Costs (BHC) and includes contributions from earnings, state support and pensions."
"III","Income is equivalised to adjust for household size and family composition."
"IV","Child age is derived as the duration from Date of Birth to 31 March in each year. A child is defined as an individual aged under 16 or 16-19 and they are not married, in a civil partnership nor living with a partner; and are still living with parents/a responsible adult; and are in full-time non-advanced education or in unwaged government training."
"V","Families “in-work” are those to have had an accumulated period of at least 26 weeks paid employment or self-employment within the 52 week tax year. Employment activity is accumulated from either (or both) the adult claimant of Child Benefit and any partner(s) in the tax year."
"VI","Only families to have claimed Child Benefit and at least one other household benefit (Universal Credit, Tax Credit or Housing Benefit) will be included in the statistics."
"p","Figures marked ""p"" are provisional. These figures will be subject to revision in subsequent releases."


Source: Department for Work and Pensions
